Step,Price,ManagerIncome,NbOp,NbSh
99,1.31,21.97,6,14
100,1.36,22.05,6,16
101,1.39,22.17,5,10
102,1.39,22.31,8,20
103,1.38,22.55,11,25
104,1.39,22.87,14,37
105,1.48,23.04,11,24
106,1.53,23.17,8,24
107,1.50,23.40,10,19
108,1.62,23.44,6,10
109,1.75,23.80,13,26
110,1.77,23.89,7,8
111,1.73,24.02,8,18
112,1.83,24.28,11,20
113,1.83,24.42,9,13
114,1.77,24.89,11,30
115,1.71,25.23,11,22
116,1.69,25.34,9,14
117,1.81,25.48,6,10
118,1.95,25.68,9,14
119,1.87,25.81,7,16
120,1.89,25.84,6,11
121,1.80,26.14,10,22
122,1.86,26.21,3,8
123,1.85,26.46,5,19
124,1.83,26.60,8,19
125,1.91,26.71,10,21
126,1.83,26.92,10,16
127,1.91,27.21,9,29
128,1.96,27.59,9,25
129,1.90,27.65,5,6
130,1.93,27.78,4,9
131,1.82,27.85,5,8
132,1.87,27.97,10,22
133,1.90,28.15,11,26
134,1.86,28.64,9,27
135,1.91,28.90,11,21
136,1.86,29.19,11,20
137,1.94,29.48,8,21
138,1.88,29.63,6,15
139,1.83,29.92,11,24
140,1.83,30.04,7,16
141,1.75,30.21,7,15
142,1.69,30.47,10,28
143,1.73,30.75,15,27
144,1.73,30.93,9,19
145,1.68,31.27,11,26
146,1.57,31.57,10,20
147,1.58,31.81,7,22
148,1.50,31.86,5,12
149,1.51,31.91,6,15
150,1.43,32.44,16,48
151,1.43,32.73,9,22
152,1.36,32.85,6,11
153,1.34,32.97,8,17
154,1.32,33.26,12,32
155,1.38,33.34,7,15
156,1.33,33.44,5,14
157,1.38,33.59,9,17
158,1.38,33.83,7,28
159,1.37,34.07,7,32
160,1.45,34.19,7,22
161,1.52,34.59,9,35
162,1.53,34.97,13,33
163,1.59,35.30,12,31
164,1.63,35.62,9,34
165,1.53,35.90,13,31
166,1.47,36.11,10,21
167,1.52,36.25,11,21
168,1.47,36.51,11,28
169,1.40,36.58,5,9
170,1.45,36.65,7,14
171,1.59,36.80,7,16
172,1.51,36.84,3,8
173,1.46,37.13,10,23
174,1.44,37.35,12,23
175,1.47,37.43,5,9
176,1.54,37.60,10,21
177,1.53,37.76,9,17
178,1.64,37.79,5,6
179,1.60,38.05,11,30
180,1.59,38.23,13,32
181,1.60,38.43,7,27
182,1.59,38.67,7,24
183,1.55,38.79,8,15
184,1.54,38.98,9,21
185,1.53,39.09,5,15
186,1.49,39.23,10,21
187,1.53,39.34,8,15
188,1.61,39.39,7,8
189,1.61,39.92,14,34
190,1.63,40.11,8,18
191,1.65,40.20,5,10
192,1.67,40.58,12,41
193,1.67,40.67,7,14
194,1.69,41.00,8,30
195,1.63,41.52,12,43
196,1.64,41.77,12,30
197,1.65,42.41,14,44
198,1.76,42.64,5,19
199,1.76,42.80,12,32
200,1.82,42.88,7,14
201,1.80,43.12,8,22
202,1.86,43.26,10,18
203,1.65,43.49,7,14
204,1.65,43.66,11,20
205,1.63,43.86,12,23
206,1.67,44.14,10,19
207,1.71,44.31,11,19
208,1.68,44.62,8,21
209,1.75,44.70,8,11
210,1.94,44.82,5,10
211,2.04,45.13,8,19
212,2.00,45.27,6,12
213,2.04,45.33,4,5
214,2.05,45.55,8,15
215,2.01,45.98,10,27
216,1.97,46.20,9,23
217,1.96,46.25,6,12
218,1.97,46.59,11,33
219,1.92,46.83,6,13
220,1.86,47.32,10,27
221,1.79,47.58,8,18
222,1.82,47.83,9,24
223,1.84,48.02,11,17
224,1.87,48.35,10,29
225,1.91,48.60,11,24
226,1.89,48.76,7,16
227,1.80,48.85,8,11
228,1.87,48.92,5,11
229,1.86,49.03,9,17
230,1.97,49.39,10,27
231,2.02,49.47,5,6
232,2.02,49.64,6,11
233,1.96,49.84,11,18
234,1.97,49.92,4,8
235,1.88,50.33,12,21
236,1.87,50.45,11,17
237,1.90,50.52,10,14
238,1.87,50.56,5,11
239,1.89,50.68,7,18
240,1.95,50.80,9,21
241,1.88,50.86,6,18
242,1.77,50.99,6,9
243,1.82,51.20,8,19
244,1.88,51.30,5,9
245,1.80,51.38,4,8
246,1.84,51.60,8,22
247,1.80,51.69,7,17
248,1.74,51.87,10,26
249,1.72,52.05,7,20
250,1.64,52.24,12,27
251,1.57,52.51,8,18
252,1.50,52.58,6,15
253,1.51,52.81,10,30
254,1.54,53.03,10,20
255,1.50,53.16,11,31
256,1.46,53.25,5,9
257,1.39,53.34,8,18
258,1.39,53.55,8,25
259,1.36,53.82,11,39
260,1.26,53.97,6,20
261,1.20,54.02,4,7
262,1.26,54.08,7,14
263,1.27,54.24,6,21
264,1.21,54.44,10,23
265,1.16,54.48,4,9
266,1.23,54.71,12,26
267,1.23,54.87,9,27
268,1.26,54.97,3,12
269,1.24,55.22,12,37
270,1.28,55.73,11,32
271,1.33,55.89,9,16
272,1.32,56.06,9,24
273,1.38,56.29,11,30
274,1.49,56.36,6,10
275,1.59,56.52,7,20
276,1.57,56.72,10,18
277,1.48,56.89,13,23
278,1.50,57.03,9,17
279,1.63,57.25,8,16
280,1.66,57.61,10,20
281,1.63,57.73,7,15
282,1.61,58.04,10,29
283,1.59,58.23,9,18
284,1.59,58.35,7,19
285,1.55,58.66,6,22
286,1.58,58.75,6,10
287,1.50,58.93,9,22
288,1.56,59.16,11,19
289,1.56,59.50,11,27
290,1.64,59.56,5,12
291,1.73,59.72,8,22
292,1.63,59.86,7,17
293,1.68,59.91,3,5
294,1.55,59.99,3,6
295,1.49,60.45,10,33
296,1.53,60.50,6,17
297,1.50,60.53,4,9
298,1.46,60.57,4,5
299,1.45,60.75,9,22
300,1.51,61.11,10,26
301,1.50,61.35,8,20
302,1.49,61.45,5,16
303,1.43,61.72,11,36
304,1.39,61.95,10,21
305,1.32,62.30,11,38
306,1.21,62.47,6,22
307,1.25,62.56,7,25
308,1.17,62.61,6,10
309,1.20,62.81,8,22
310,1.19,62.87,5,13
311,1.27,63.05,12,30
312,1.41,63.19,6,15
313,1.42,63.39,9,21
314,1.50,63.68,11,27
315,1.50,63.71,5,12
316,1.45,63.91,6,20
317,1.47,64.08,5,13
318,1.58,64.19,6,9
319,1.59,64.22,2,2
320,1.62,64.35,8,19
321,1.69,64.52,6,12
322,1.80,64.83,9,24
323,1.77,64.87,6,8
324,1.75,65.12,10,30
325,1.80,65.40,8,35
326,1.62,65.59,9,16
327,1.63,66.02,11,35
328,1.69,66.18,10,17
329,1.63,66.28,5,10
330,1.58,66.48,7,18
331,1.67,66.66,10,21
332,1.80,66.76,4,8
333,1.79,66.83,6,16
334,1.80,66.92,6,11
335,1.77,66.99,7,22
336,1.85,67.31,8,19
337,1.88,67.42,8,14
338,1.92,67.63,11,26
339,1.85,68.15,12,31
340,1.84,68.33,8,19
341,1.84,68.55,8,24
342,1.84,68.85,13,27
343,1.84,69.03,6,22
344,1.88,69.16,6,18
345,1.82,69.31,13,13
346,1.89,69.45,5,10
347,1.85,69.76,9,22
348,1.86,69.83,6,14
349,1.99,69.97,6,12
350,1.94,70.10,10,19
351,1.99,70.46,11,31
352,1.93,70.52,4,8
353,1.90,70.63,5,9
354,1.95,70.93,10,34
355,1.88,71.37,9,24
356,1.88,71.63,10,18
357,1.88,71.77,5,13
358,1.95,71.92,7,16
359,1.96,72.14,12,23
360,1.87,72.48,8,22
361,1.89,72.75,11,25
362,1.85,73.00,11,26
363,1.81,73.13,8,17
364,1.84,73.22,6,11
365,1.75,73.31,8,14
366,1.73,73.64,15,34
367,1.70,73.90,11,30
368,1.65,74.20,12,23
369,1.64,74.29,7,17
370,1.59,74.39,11,22
371,1.60,74.48,7,12
372,1.64,74.63,10,18
373,1.63,74.98,10,23
374,1.53,75.12,8,23
375,1.61,75.30,13,26
376,1.62,75.47,12,17
377,1.69,75.63,8,14
378,1.73,75.71,4,17
379,1.73,76.05,8,27
380,1.80,76.31,9,19
381,1.79,76.41,5,16
382,1.87,76.60,8,17
383,1.89,76.66,5,12
384,1.85,76.79,9,17
385,1.86,76.93,9,17
386,1.94,77.20,9,21
387,1.92,77.30,6,11
388,2.07,77.44,10,18
389,2.08,77.66,9,20
390,2.13,77.82,8,14
391,2.14,78.03,8,24
392,2.23,78.08,5,8
393,2.26,78.26,9,18
394,2.24,78.37,7,12
395,2.18,78.56,11,20
396,2.25,78.75,6,14
397,2.34,79.05,10,20
398,2.30,79.38,13,22
399,2.28,79.55,6,15
400,2.46,79.63,6,9
401,2.31,79.97,9,19
402,2.34,80.04,5,10
403,2.36,80.22,8,16
404,2.40,80.44,6,13
405,2.28,80.65,6,11
406,2.28,80.73,7,10
407,2.44,80.95,5,12
408,2.35,81.57,12,31
409,2.29,81.78,9,17
410,2.30,81.90,6,10
411,2.23,82.36,8,27
412,2.23,82.51,7,13
413,2.23,82.88,14,36
414,2.31,83.06,6,15
415,2.13,83.18,6,8
416,1.95,83.50,13,29
417,1.95,83.70,8,13
418,2.01,83.79,7,12
419,1.88,84.01,11,16
420,1.84,84.25,8,22
421,1.89,84.47,6,20
422,1.79,84.66,10,20
423,1.87,84.75,8,9
424,2.06,84.92,7,16
425,1.92,84.95,3,3
426,1.89,85.04,3,8
427,1.81,85.12,5,11
428,1.75,85.40,10,20
429,1.81,85.54,8,14
430,1.89,85.63,8,14
431,1.90,85.86,13,23
432,1.84,85.99,7,13
433,1.85,86.15,8,14
434,1.90,86.34,11,24
435,1.83,86.71,10,21
436,1.88,86.92,10,23
437,1.77,87.05,7,13
438,1.70,87.16,5,15
439,1.77,87.19,6,10
440,1.73,87.55,13,27
441,1.75,87.73,6,14
442,1.81,88.08,9,23
443,1.84,88.37,12,28
444,1.90,88.70,11,23
445,1.88,88.82,8,16
446,1.90,89.05,12,27
447,1.91,89.36,8,26
448,1.89,89.61,12,24
449,1.84,89.87,11,22
450,1.86,89.99,6,10
451,1.98,90.16,10,14
452,1.80,90.31,6,12
453,1.78,90.66,10,34
454,1.77,90.97,8,27
455,1.86,91.35,12,29
456,2.04,91.77,9,24
457,1.99,92.00,10,18
458,1.88,92.19,8,17
459,1.82,92.31,8,13
460,1.69,92.46,8,23
461,1.60,92.65,6,14
462,1.66,92.92,12,27
463,1.59,93.07,7,11
464,1.69,93.22,9,19
465,1.69,93.46,10,19
466,1.75,93.59,6,15
467,1.78,93.88,14,28
468,1.80,93.96,9,18
469,1.69,94.26,9,23
470,1.79,94.53,10,24
471,1.80,94.66,9,16
472,1.81,94.91,11,22
473,1.88,95.05,10,20
474,1.90,95.25,7,17
475,1.79,95.82,11,33
476,1.77,96.20,11,35
477,1.73,96.44,12,20
478,1.65,96.77,12,26
479,1.64,96.82,5,11
480,1.67,97.09,9,23
481,1.62,97.27,10,19
482,1.51,97.36,5,6
483,1.52,97.49,8,23
484,1.47,97.67,7,11
485,1.46,97.95,10,28
486,1.40,98.04,6,19
487,1.39,98.32,13,37
488,1.50,98.48,6,14
489,1.52,98.65,7,14
490,1.37,98.82,7,14
491,1.38,99.02,9,25
492,1.45,99.25,11,23
493,1.38,99.35,7,12
494,1.45,99.60,10,21
495,1.37,99.94,13,35
496,1.38,100.21,10,26
497,1.40,100.39,7,14
498,1.42,100.51,11,24
499,1.49,100.73,11,27
500,1.39,101.01,12,24
501,1.39,101.16,10,20
502,1.40,101.39,10,35
503,1.44,101.67,11,26
504,1.38,102.10,12,35
505,1.31,102.44,13,32
506,1.29,102.72,12,38
507,1.35,102.84,13,16
508,1.37,102.99,10,19
509,1.40,103.03,7,14
510,1.41,103.32,9,28
511,1.47,103.45,7,16
512,1.55,103.55,9,15
513,1.55,103.64,7,10
514,1.48,103.82,8,19
515,1.54,103.90,5,9
516,1.48,104.00,8,21
517,1.39,104.24,12,28
518,1.38,104.50,13,23
519,1.36,104.56,9,22
520,1.31,104.81,7,24
521,1.35,105.01,9,21
522,1.34,105.11,8,15
523,1.44,105.17,7,18
524,1.44,105.36,10,17
525,1.46,105.59,12,29
526,1.46,105.75,9,21
527,1.49,106.09,13,31
528,1.46,106.25,10,25
529,1.44,106.35,9,20
530,1.50,106.54,12,24
531,1.51,106.66,7,10
532,1.53,106.75,6,7
533,1.59,106.97,6,18
534,1.62,107.28,11,25
535,1.53,107.39,9,16
536,1.56,107.52,9,18
537,1.51,107.67,9,21
538,1.52,107.72,8,10
539,1.50,107.86,6,12
540,1.61,108.15,9,24
541,1.55,108.41,13,41
542,1.54,108.59,7,17
543,1.58,109.06,10,34
544,1.57,109.54,12,38
545,1.56,109.90,11,24
546,1.60,110.09,11,25
547,1.53,110.23,10,18
548,1.58,110.45,9,20
549,1.49,110.53,6,14
550,1.47,110.70,9,20
551,1.54,110.83,7,13
552,1.55,111.04,11,26
553,1.50,111.45,13,33
554,1.57,111.68,7,16
555,1.61,112.13,14,34
556,1.51,112.60,9,26
557,1.51,112.83,10,24
558,1.50,113.05,10,19
559,1.48,113.35,13,25
560,1.40,113.50,9,16
561,1.41,113.68,5,15
562,1.43,113.88,9,26
563,1.33,114.04,9,16
564,1.30,114.19,12,24
565,1.32,114.32,9,22
566,1.32,114.46,9,18
567,1.31,114.63,6,18
568,1.30,114.83,11,23
569,1.28,114.98,10,25
570,1.37,115.11,9,20
571,1.35,115.24,8,14
572,1.34,115.32,4,11
573,1.35,115.43,6,15
574,1.42,115.72,9,38
575,1.51,115.86,8,13
576,1.44,116.23,16,34
577,1.44,116.57,9,23
578,1.34,116.81,12,24
579,1.26,116.98,7,19
580,1.29,117.13,3,8
581,1.28,117.35,9,28
582,1.26,117.40,7,14
583,1.28,117.55,9,20
584,1.34,117.62,8,14
585,1.32,117.76,8,19
586,1.31,118.08,7,28
587,1.27,118.12,4,4
588,1.21,118.29,6,18
589,1.15,118.43,8,19
590,1.20,118.65,11,43
591,1.18,118.92,17,37
592,1.23,119.05,9,24
593,1.24,119.29,9,20
594,1.31,119.43,8,14
595,1.29,119.62,9,23
596,1.32,119.92,10,30
597,1.30,120.05,8,18
598,1.31,120.21,10,29
599,1.34,120.45,11,20
600,1.31,120.90,15,43
601,1.33,121.02,9,26
602,1.31,121.20,12,27
603,1.27,121.26,8,16
604,1.25,121.37,7,19
605,1.24,121.50,11,27
606,1.27,121.75,7,21
607,1.24,121.97,8,28
608,1.25,122.08,6,16
609,1.26,122.17,6,16
610,1.35,122.40,6,22
611,1.37,122.64,8,26
612,1.42,122.76,8,14
613,1.46,123.00,12,27
614,1.49,123.07,6,7
615,1.45,123.47,12,32
616,1.38,123.63,11,29
617,1.38,123.81,7,13
618,1.38,123.96,9,16
619,1.35,124.11,6,15
620,1.35,124.20,9,20
621,1.32,124.29,7,10
622,1.35,124.48,7,16
623,1.38,124.65,11,22
624,1.37,124.95,13,36
625,1.40,125.32,11,45
626,1.30,125.38,4,5
627,1.23,125.75,14,30
628,1.15,125.80,5,13
629,1.11,125.93,9,17
630,1.06,126.04,8,27
631,1.07,126.14,8,17
632,1.06,126.40,8,26
633,1.07,126.61,10,25
634,1.06,126.70,11,33
635,1.06,126.85,6,15
636,1.07,126.94,12,23
637,1.04,127.10,11,30
638,1.02,127.24,13,48
639,1.03,127.45,11,36
640,1.04,127.66,12,33
641,0.98,127.79,8,15
642,1.03,127.89,6,11
643,1.05,128.03,7,19
644,1.09,128.38,16,55
645,1.08,128.50,8,25
646,1.13,128.57,10,17
647,1.17,128.60,5,9
648,1.18,128.78,12,30
649,1.18,128.85,8,16
650,1.19,129.12,12,32
651,1.14,129.27,10,29
652,1.13,129.39,8,19
653,1.12,129.44,8,22
654,1.13,129.52,9,15
655,1.16,129.66,10,15
656,1.20,129.93,13,41
657,1.20,130.19,12,35
658,1.26,130.31,7,22
659,1.25,130.40,10,16
660,1.20,130.75,13,27
661,1.23,130.84,8,10
662,1.31,131.12,7,29
663,1.28,131.23,8,11
664,1.31,131.55,14,28
665,1.26,131.80,13,37
666,1.24,131.88,6,10
667,1.24,132.07,10,25
668,1.25,132.31,10,22
669,1.30,132.45,8,22
670,1.27,132.81,13,43
671,1.24,132.94,7,20
672,1.23,133.16,14,39
673,1.20,133.23,8,20
674,1.24,133.39,10,23
675,1.22,133.58,13,34
676,1.28,133.84,9,36
677,1.27,133.98,7,13
678,1.40,134.14,8,17
679,1.37,134.23,4,11
680,1.29,134.36,7,17
681,1.23,134.48,6,14
682,1.31,134.62,8,20
683,1.33,134.80,7,18
684,1.31,134.91,8,21
685,1.29,134.98,8,18
686,1.28,135.22,10,24
687,1.29,135.43,11,26
688,1.31,135.52,5,12
689,1.28,135.66,9,17
690,1.26,135.89,9,23
691,1.33,136.04,12,31
692,1.28,136.12,6,20
693,1.18,136.30,11,29
694,1.19,136.53,12,29
695,1.17,136.65,9,27
696,1.08,136.79,9,17
697,1.16,136.85,6,11
698,1.18,137.00,11,18
699,1.14,137.18,14,36
700,1.09,137.22,10,22
701,1.00,137.35,12,22
702,0.99,137.47,11,33
703,0.95,137.57,9,21
704,1.00,137.75,10,23
705,1.00,137.81,6,15
706,0.97,137.98,9,31
707,1.01,138.12,11,30
708,0.99,138.24,5,19
709,0.98,138.40,10,21
710,1.01,138.53,9,22
711,0.99,138.60,6,8
712,0.99,138.63,3,4
713,0.99,138.90,12,35
714,1.00,138.99,6,25
715,0.99,139.22,12,33
716,1.00,139.49,12,42
717,1.04,139.66,12,19
718,1.08,139.72,5,14
719,1.12,139.82,7,16
720,1.12,140.07,14,41
721,1.06,140.32,13,39
722,1.11,140.54,11,39
723,1.12,140.56,4,6
724,1.06,140.69,7,13
725,0.98,140.78,6,15
726,1.04,140.91,5,13
727,1.09,141.02,6,12
728,1.11,141.20,9,23
729,1.17,141.39,11,23
730,1.22,141.42,3,4
731,1.17,141.60,13,36
732,1.25,141.92,16,57
733,1.08,142.11,8,18
734,0.99,142.32,11,26
735,1.09,142.49,7,15
736,1.14,142.62,10,28
737,1.13,142.66,6,9
738,1.19,142.78,8,27
739,1.23,142.92,8,22
740,1.22,143.00,10,26
741,1.21,143.28,10,26
742,1.19,143.42,9,31
743,1.18,143.55,9,21
744,1.17,143.66,6,11
745,1.26,143.77,8,25
746,1.19,143.87,6,15
747,1.26,144.10,10,29
748,1.19,144.33,10,28
749,1.23,144.64,13,43
750,1.22,144.74,7,16
751,1.18,144.96,9,25
752,1.19,145.17,9,28
753,1.23,145.39,15,30
754,1.28,145.47,5,17
755,1.25,145.70,11,27
756,1.26,145.85,7,17
757,1.20,146.01,8,17
758,1.19,146.08,6,13
759,1.17,146.16,6,18
760,1.21,146.30,8,24
761,1.14,146.55,10,22
762,1.10,146.66,7,17
763,1.04,146.71,6,23
764,1.03,146.84,5,14
765,1.02,147.00,6,15
766,0.99,147.27,12,40
767,1.00,147.33,5,9
768,1.04,147.53,10,35
769,0.99,147.70,8,25
770,0.93,147.80,11,19
771,0.87,147.92,12,33
772,0.85,148.04,8,20
773,0.85,148.19,17,40
774,0.82,148.34,11,35
775,0.82,148.42,7,14
776,0.82,148.46,7,18
777,0.84,148.58,8,21
778,0.87,148.62,11,25
779,0.92,148.80,11,28
780,0.94,148.96,11,27
781,0.97,149.08,10,28
782,1.01,149.25,7,19
783,1.02,149.32,4,8
784,1.01,149.39,6,19
785,1.07,149.51,4,16
786,1.06,149.73,8,32
787,1.03,149.82,8,19
788,0.99,150.40,16,47
789,0.98,150.51,6,18
790,1.02,150.67,12,33
791,1.09,150.75,9,18
792,1.05,150.80,3,12
793,1.02,151.00,8,24
794,0.98,151.07,6,12
795,1.03,151.21,7,22
796,1.05,151.38,7,24
797,1.04,151.49,7,19
798,1.09,151.64,7,19
799,1.08,151.92,9,29
800,1.10,151.99,9,17
801,1.08,152.11,8,18
802,1.02,152.19,5,12
803,1.06,152.33,7,21
804,1.07,152.41,4,13
805,1.21,152.45,3,4
806,1.20,152.51,5,17
807,1.23,152.70,10,19
808,1.19,152.86,12,27
809,1.15,153.04,8,20
810,1.08,153.14,8,22
811,1.05,153.18,7,12
812,1.05,153.32,10,34
813,1.06,153.41,9,22
814,1.04,153.45,6,11
815,1.07,153.54,7,16
816,1.02,153.66,6,19
817,1.03,153.75,6,12
818,0.97,153.84,6,12
819,0.98,154.22,10,46
820,0.99,154.41,11,24
821,0.97,154.53,8,28
822,0.97,154.71,12,31
823,1.00,154.93,12,35
824,0.97,155.09,8,26
825,0.98,155.28,9,29
826,1.02,155.36,5,17
827,1.02,155.49,8,30
828,1.00,155.57,9,23
829,1.01,155.81,12,36
830,1.03,155.87,3,15
831,1.05,155.94,6,14
832,1.04,156.10,4,17
833,1.03,156.36,10,33
834,1.00,156.49,6,17
835,0.98,156.62,7,20
836,0.95,156.74,11,28
837,0.94,156.87,9,19
838,0.93,156.96,7,18
839,0.88,157.25,14,42
840,0.88,157.33,8,21
841,0.87,157.49,13,41
842,0.83,157.59,15,23
843,0.85,157.68,5,15
844,0.87,157.85,12,33
845,0.89,157.93,7,16
846,0.88,158.08,11,29
847,0.85,158.21,7,19
848,0.87,158.26,8,16
849,0.92,158.32,8,15
850,0.95,158.35,5,5
851,1.02,158.53,13,41
852,1.04,158.65,9,30
853,1.03,158.82,7,21
854,1.06,158.98,11,23
855,1.06,159.17,9,28
856,1.08,159.40,15,39
857,1.03,159.48,8,20
858,1.01,159.63,9,18
859,0.94,159.70,7,20
860,0.99,159.81,8,18
861,0.94,160.01,10,27
862,0.99,160.16,11,36
863,0.96,160.29,11,31
864,0.92,160.53,8,29
865,0.96,160.64,11,28
866,0.95,160.69,9,17
867,0.97,160.87,6,27
868,0.99,160.97,7,16
869,0.99,161.28,8,37
870,1.01,161.34,10,19
871,1.06,161.45,8,17
872,1.06,161.61,8,17
873,1.06,161.70,8,20
874,1.04,161.76,3,7
875,1.06,161.87,8,20
876,1.06,162.06,10,41
877,1.05,162.22,11,42
878,0.98,162.55,11,31
879,1.02,162.60,6,9
880,0.96,162.79,8,22
881,0.96,162.93,9,29
882,0.99,163.03,9,23
883,0.98,163.09,3,8
884,1.00,163.25,10,28
885,1.00,163.45,9,38
886,0.94,163.54,5,13
887,0.95,163.69,6,16
888,0.96,163.92,10,23
889,0.98,164.01,9,25
890,0.92,164.16,9,28
891,0.92,164.22,5,7
892,0.95,164.30,9,21
893,0.83,164.42,5,20
894,0.84,164.52,12,18
895,0.85,164.71,13,35
896,0.86,164.93,7,28
897,0.82,165.11,13,27
898,0.84,165.27,10,24
899,0.87,165.39,7,18
900,0.88,165.48,9,23
901,0.88,165.79,12,41
902,0.87,165.94,14,33
903,0.84,166.05,11,23
904,0.84,166.18,15,29
905,0.77,166.24,7,18
906,0.78,166.31,10,20
907,0.80,166.39,10,15
908,0.81,166.48,7,20
909,0.83,166.62,13,29
910,0.87,166.72,8,16
911,0.89,166.82,12,25
912,0.86,166.91,10,25
913,0.96,167.02,8,11
914,0.98,167.12,5,11
915,0.95,167.14,4,8
916,0.96,167.35,9,28
917,1.00,167.46,9,17
918,1.01,167.58,7,18
919,1.04,167.76,12,27
920,0.99,167.83,4,11
921,1.03,168.08,13,43
922,1.05,168.21,11,22
923,1.11,168.45,9,27
924,1.07,168.61,10,31
925,1.11,168.67,8,21
926,1.15,169.04,8,35
927,1.17,169.13,7,22
928,1.17,169.30,8,25
929,1.15,169.56,7,27
930,1.09,169.73,16,36
931,1.01,169.92,11,26
932,1.02,169.96,10,15
933,1.05,170.06,11,21
934,1.07,170.15,9,12
935,1.10,170.35,8,27
936,1.11,170.46,5,14
937,1.12,170.62,7,24
938,1.19,170.71,11,23
939,1.25,170.79,6,14
940,1.29,170.85,6,7
941,1.28,171.03,9,17
942,1.31,171.23,8,26
943,1.32,171.32,8,15
944,1.31,171.38,4,12
945,1.42,171.50,8,16
946,1.51,171.64,5,18
947,1.58,171.80,8,20
948,1.56,172.20,13,30
949,1.60,172.35,4,15
950,1.59,172.43,6,14
951,1.58,172.75,9,20
952,1.49,172.99,5,12
953,1.48,173.11,7,12
954,1.52,173.12,1,1
955,1.52,173.23,7,12
956,1.51,173.40,10,17
957,1.53,173.59,8,19
958,1.66,173.67,7,15
959,1.63,173.82,7,10
960,1.51,174.20,8,26
961,1.55,174.42,12,27
962,1.49,174.66,9,33
963,1.50,174.92,11,24
964,1.43,175.10,8,19
965,1.44,175.26,8,20
966,1.38,175.44,7,18
967,1.44,175.58,9,16
968,1.48,175.80,11,18
969,1.42,175.94,5,14
970,1.37,176.15,10,32
971,1.35,176.43,15,34
972,1.41,176.47,5,6
973,1.34,176.58,6,13
974,1.29,176.96,10,26
975,1.26,177.06,9,17
976,1.26,177.77,13,62
977,1.17,177.91,8,23
978,1.16,177.98,7,18
979,1.16,178.39,18,41
980,1.16,178.69,12,34
981,1.11,178.94,10,33
982,1.15,179.04,10,17
983,1.13,179.26,11,28
984,1.20,179.42,15,21
985,1.26,179.64,10,29
986,1.30,179.75,10,19
987,1.29,179.80,7,9
988,1.21,179.98,10,22
989,1.17,180.05,7,14
990,1.12,180.14,9,14
991,1.16,180.27,9,16
992,1.18,180.38,11,19
993,1.13,180.59,9,20
994,1.07,180.69,4,14
995,1.06,180.81,11,29
