Step,Price,ManagerIncome,NbOp,NbSh
99,0.60,19.46,14,31
100,0.64,19.64,20,61
101,0.65,19.74,11,38
102,0.64,20.01,16,88
103,0.66,20.12,10,34
104,0.67,20.30,15,52
105,0.64,20.44,12,47
106,0.64,20.71,13,58
107,0.62,20.88,15,50
108,0.63,21.09,13,61
109,0.64,21.20,11,27
110,0.62,21.30,13,41
111,0.60,21.44,14,43
112,0.62,21.73,18,63
113,0.57,21.97,15,40
114,0.56,22.17,16,83
115,0.57,22.39,14,51
116,0.58,22.58,13,61
117,0.59,22.68,9,24
118,0.60,22.87,8,42
119,0.61,23.10,13,67
120,0.62,23.11,4,8
121,0.62,23.21,8,29
122,0.60,23.36,12,46
123,0.61,23.64,13,73
124,0.60,23.88,10,57
125,0.63,24.05,18,59
126,0.63,24.37,16,68
127,0.65,24.66,18,60
128,0.61,24.77,10,25
129,0.59,25.11,21,91
130,0.61,25.31,14,43
131,0.59,25.62,13,58
132,0.60,25.81,16,45
133,0.61,25.94,9,34
134,0.59,26.06,11,58
135,0.58,26.29,12,40
136,0.58,26.36,11,40
137,0.61,26.50,11,38
138,0.61,26.87,16,59
139,0.62,27.10,14,65
140,0.59,27.23,12,48
141,0.62,27.40,8,26
142,0.65,27.57,12,44
143,0.64,27.76,12,46
144,0.63,27.92,12,41
145,0.63,28.04,14,40
146,0.63,28.32,15,63
147,0.63,28.38,9,28
148,0.64,28.53,11,37
149,0.66,28.66,16,41
150,0.67,28.73,11,25
151,0.70,28.89,17,46
152,0.70,29.02,8,32
153,0.68,29.25,15,50
154,0.64,29.55,18,55
155,0.61,29.80,15,55
156,0.60,30.05,15,64
157,0.59,30.18,13,29
158,0.59,30.28,10,34
159,0.56,30.44,12,34
160,0.55,30.58,12,53
161,0.54,30.64,11,26
162,0.53,30.76,14,58
163,0.51,30.87,11,50
164,0.51,31.15,16,79
165,0.52,31.26,13,63
166,0.51,31.53,13,75
167,0.50,31.75,17,67
168,0.51,31.97,14,50
169,0.48,32.19,12,54
170,0.47,32.29,14,53
171,0.51,32.41,16,52
172,0.51,32.59,10,64
173,0.52,32.81,17,73
174,0.60,32.91,8,17
175,0.58,33.01,8,27
176,0.60,33.11,9,25
177,0.58,33.24,11,40
178,0.57,33.28,12,21
179,0.56,33.46,14,36
180,0.59,33.54,9,44
181,0.60,33.64,10,47
182,0.58,33.85,13,50
183,0.59,33.95,10,31
184,0.58,34.14,11,47
185,0.60,34.32,11,47
186,0.62,34.58,14,58
187,0.63,34.68,11,36
188,0.61,34.76,8,29
189,0.61,34.90,9,36
190,0.63,35.07,13,44
191,0.71,35.28,8,35
192,0.71,35.42,12,28
193,0.68,35.54,10,31
194,0.70,35.78,12,46
195,0.71,35.97,10,28
196,0.70,36.11,13,40
197,0.71,36.24,10,51
198,0.69,36.35,10,30
199,0.70,36.47,14,38
200,0.70,36.57,9,28
201,0.68,36.88,18,67
202,0.64,37.08,11,44
203,0.63,37.27,10,49
204,0.64,37.47,9,46
205,0.62,37.68,14,40
206,0.58,37.93,14,56
207,0.59,38.11,19,50
208,0.58,38.29,18,50
209,0.57,38.42,15,74
210,0.54,38.59,11,44
211,0.57,38.66,12,35
212,0.58,38.79,7,24
213,0.59,39.01,17,65
214,0.58,39.08,12,24
215,0.56,39.18,8,47
216,0.55,39.43,8,44
217,0.57,39.61,10,41
218,0.61,39.71,5,20
219,0.62,39.81,11,34
220,0.66,39.92,10,24
221,0.69,40.04,11,39
222,0.72,40.40,15,72
223,0.69,40.51,9,26
224,0.69,40.60,9,21
225,0.65,40.72,8,36
226,0.68,40.75,5,7
227,0.71,41.04,17,71
228,0.70,41.21,11,31
229,0.72,41.41,13,36
230,0.72,41.50,11,31
231,0.71,41.76,14,43
232,0.69,41.86,11,36
233,0.68,41.97,13,40
234,0.67,42.11,11,33
235,0.66,42.31,13,46
236,0.65,42.49,13,52
237,0.68,42.68,13,69
238,0.65,42.90,16,48
239,0.62,43.06,11,35
240,0.58,43.31,12,49
241,0.63,43.64,16,61
242,0.65,43.91,17,38
243,0.62,44.08,17,49
244,0.62,44.32,16,60
245,0.62,44.55,18,70
246,0.62,44.82,19,61
247,0.65,44.92,11,32
248,0.65,44.94,4,8
249,0.64,45.16,15,55
250,0.65,45.33,13,35
251,0.66,45.73,12,54
252,0.64,45.97,14,45
253,0.62,46.08,11,39
254,0.61,46.39,12,58
255,0.58,46.56,12,69
256,0.60,46.78,11,48
257,0.61,46.99,12,48
258,0.63,47.20,12,52
259,0.62,47.51,14,66
260,0.63,47.62,13,35
261,0.64,47.79,17,58
262,0.67,48.07,15,71
263,0.67,48.14,12,27
264,0.67,48.30,11,28
265,0.67,48.64,17,57
266,0.67,49.06,21,91
267,0.70,49.39,14,56
268,0.67,49.55,15,55
269,0.64,49.88,13,53
270,0.66,50.09,12,47
271,0.64,50.22,11,47
272,0.64,50.44,18,46
273,0.63,50.88,23,86
274,0.63,51.04,16,45
275,0.64,51.33,16,54
276,0.63,51.48,14,52
277,0.62,51.59,14,47
278,0.63,51.85,16,68
279,0.61,52.14,13,76
280,0.57,52.47,13,75
281,0.54,52.53,11,50
282,0.54,52.79,18,65
283,0.57,52.95,12,33
284,0.57,53.11,11,46
285,0.58,53.37,19,80
286,0.52,53.58,14,66
287,0.52,53.82,14,62
288,0.51,53.92,8,37
289,0.54,54.03,15,45
290,0.54,54.08,13,32
291,0.52,54.31,12,73
292,0.53,54.47,13,55
293,0.53,54.57,11,36
294,0.54,54.70,9,32
295,0.54,54.81,15,29
296,0.55,54.98,13,36
297,0.53,55.13,14,49
298,0.52,55.41,12,61
299,0.51,55.52,6,21
300,0.48,55.67,17,71
301,0.47,55.81,10,57
302,0.48,55.91,13,49
303,0.50,56.17,15,57
304,0.51,56.31,12,50
305,0.53,56.50,15,51
306,0.53,56.63,17,43
307,0.51,56.83,12,61
308,0.53,57.01,15,57
309,0.51,57.23,14,69
310,0.52,57.30,9,22
311,0.52,57.36,7,23
312,0.50,57.45,13,44
313,0.50,57.68,10,52
314,0.49,57.86,14,68
315,0.53,57.95,13,36
316,0.54,58.09,11,40
317,0.53,58.29,12,42
318,0.55,58.44,14,45
319,0.52,58.65,12,42
320,0.53,58.81,11,50
321,0.52,58.99,17,69
322,0.51,59.11,12,31
323,0.51,59.27,10,43
324,0.52,59.33,11,33
325,0.50,59.57,14,63
326,0.50,59.83,15,61
327,0.50,59.99,22,64
328,0.51,60.09,7,48
329,0.53,60.19,11,28
330,0.54,60.30,10,46
331,0.55,60.46,14,43
332,0.57,60.56,9,32
333,0.55,60.76,12,39
334,0.59,61.00,10,36
335,0.60,61.17,15,47
336,0.57,61.33,11,39
337,0.56,61.52,15,40
338,0.56,61.70,9,34
339,0.55,61.81,13,48
340,0.53,62.00,14,50
341,0.54,62.09,5,28
342,0.54,62.16,13,31
343,0.54,62.39,11,73
344,0.54,62.53,11,46
345,0.55,62.76,16,71
346,0.57,62.81,9,23
347,0.57,62.99,15,54
348,0.58,63.23,13,42
349,0.60,63.52,18,68
350,0.61,63.70,14,52
351,0.60,63.96,14,40
352,0.61,64.16,14,65
353,0.62,64.33,12,47
354,0.59,64.63,16,78
355,0.64,64.82,15,55
356,0.62,64.99,14,50
357,0.57,65.32,14,44
358,0.57,65.56,15,70
359,0.56,65.71,17,56
360,0.54,65.97,16,65
361,0.54,66.33,19,110
362,0.55,66.42,9,30
363,0.55,66.73,27,89
364,0.56,66.92,12,52
365,0.57,67.06,12,53
366,0.57,67.21,15,54
367,0.59,67.30,9,23
368,0.60,67.48,12,47
369,0.63,67.63,16,49
370,0.64,67.98,17,84
371,0.63,68.18,15,80
372,0.59,68.40,14,60
373,0.60,68.56,11,40
374,0.59,68.68,11,39
375,0.58,68.89,15,64
376,0.55,68.96,8,23
377,0.53,69.33,16,85
378,0.54,69.64,15,77
379,0.56,69.93,12,56
380,0.56,70.07,15,43
381,0.56,70.21,13,51
382,0.57,70.39,10,39
383,0.53,70.55,13,52
384,0.56,70.71,14,41
385,0.56,70.89,16,70
386,0.58,71.05,13,46
387,0.61,71.12,7,30
388,0.61,71.30,15,46
389,0.63,71.43,11,27
390,0.63,71.58,16,60
391,0.65,71.71,16,63
392,0.65,71.79,10,32
393,0.66,71.95,13,43
394,0.70,72.02,12,26
395,0.67,72.45,20,76
396,0.69,72.63,14,38
397,0.65,72.93,10,45
398,0.63,73.28,12,55
399,0.62,73.51,16,49
400,0.63,73.69,13,44
401,0.66,73.81,8,28
402,0.64,74.00,14,49
403,0.63,74.20,12,41
404,0.67,74.38,13,55
405,0.66,74.62,12,39
406,0.68,74.67,7,20
407,0.66,74.94,14,56
408,0.64,75.02,11,33
409,0.64,75.11,12,26
410,0.65,75.26,13,38
411,0.64,75.39,9,40
412,0.64,75.48,13,49
413,0.63,75.91,15,75
414,0.62,76.05,11,37
415,0.58,76.10,9,11
416,0.57,76.23,9,33
417,0.53,76.37,9,30
418,0.53,76.51,16,57
419,0.50,76.61,9,30
420,0.51,76.72,14,47
421,0.49,76.87,15,60
422,0.48,77.05,13,56
423,0.46,77.23,11,61
424,0.45,77.28,11,16
425,0.43,77.53,15,72
426,0.43,77.61,12,47
427,0.47,77.71,9,26
428,0.45,77.82,12,56
429,0.45,77.89,10,42
430,0.46,78.19,21,100
431,0.45,78.28,11,43
432,0.43,78.41,12,42
433,0.45,78.57,15,65
434,0.46,78.77,12,56
435,0.42,78.94,16,71
436,0.43,79.19,15,83
437,0.46,79.32,13,54
438,0.47,79.45,15,54
439,0.47,79.56,12,69
440,0.46,79.68,18,38
441,0.47,79.81,14,58
442,0.48,80.00,12,66
443,0.47,80.17,20,73
444,0.49,80.30,12,49
445,0.47,80.44,15,50
446,0.47,80.56,13,33
447,0.47,80.62,12,50
448,0.48,80.74,14,66
449,0.48,80.96,16,74
450,0.47,81.04,11,40
451,0.45,81.14,9,40
452,0.47,81.24,15,40
453,0.45,81.48,14,76
454,0.44,81.55,9,30
455,0.45,81.74,11,63
456,0.44,81.98,13,88
457,0.44,82.11,13,83
458,0.47,82.15,8,25
459,0.44,82.27,10,55
460,0.45,82.51,19,84
461,0.47,82.68,16,45
462,0.45,82.92,13,70
463,0.45,83.02,14,45
464,0.44,83.14,12,72
465,0.44,83.33,15,58
466,0.44,83.49,15,47
467,0.47,83.66,13,41
468,0.43,83.75,13,37
469,0.42,83.94,14,66
470,0.42,84.23,20,106
471,0.41,84.36,16,57
472,0.43,84.53,17,73
473,0.43,84.58,11,30
474,0.43,84.67,11,30
475,0.43,84.81,14,62
476,0.44,84.90,14,37
477,0.45,84.98,11,43
478,0.46,85.09,15,61
479,0.47,85.27,16,67
480,0.46,85.49,16,91
481,0.44,85.64,14,55
482,0.45,85.76,14,48
483,0.46,85.92,18,46
484,0.44,86.02,11,44
485,0.44,86.18,19,67
486,0.44,86.34,9,46
487,0.43,86.47,10,53
488,0.42,86.74,17,79
489,0.42,86.90,11,54
490,0.40,87.10,14,74
491,0.41,87.23,11,34
492,0.38,87.34,9,39
493,0.37,87.44,13,40
494,0.39,87.63,11,73
495,0.41,87.72,15,64
496,0.41,87.90,17,74
497,0.42,88.00,12,41
498,0.41,88.15,9,48
499,0.40,88.31,13,70
500,0.42,88.38,8,43
501,0.40,88.60,13,83
502,0.40,88.68,11,56
503,0.42,88.75,9,33
504,0.43,88.90,14,68
505,0.44,89.05,13,64
506,0.42,89.38,14,83
507,0.42,89.51,12,54
508,0.42,89.67,13,73
509,0.42,89.84,16,63
510,0.44,90.02,18,77
511,0.44,90.19,12,52
512,0.45,90.51,21,95
513,0.47,90.71,13,61
514,0.46,90.78,11,33
515,0.44,90.98,13,51
516,0.44,91.15,14,68
517,0.45,91.30,11,57
518,0.48,91.50,11,55
519,0.49,91.69,11,51
520,0.51,91.93,13,63
521,0.48,92.16,19,51
522,0.46,92.32,13,51
523,0.48,92.38,11,25
524,0.46,92.53,13,37
525,0.46,92.67,13,51
526,0.45,92.78,9,37
527,0.41,92.94,12,51
528,0.42,93.06,12,42
529,0.45,93.25,15,58
530,0.46,93.36,11,47
531,0.48,93.51,14,67
532,0.47,93.60,7,27
533,0.46,93.79,13,65
534,0.45,93.87,11,24
535,0.47,94.01,14,51
536,0.46,94.17,13,44
537,0.47,94.33,16,86
538,0.47,94.49,12,58
539,0.49,94.71,22,86
540,0.49,94.93,17,58
541,0.49,95.06,9,44
542,0.50,95.16,12,32
543,0.54,95.32,14,55
544,0.55,95.46,12,42
545,0.55,95.60,11,29
546,0.58,95.82,17,62
547,0.59,96.00,11,45
548,0.57,96.14,13,40
549,0.54,96.25,10,43
550,0.51,96.34,9,32
551,0.51,96.49,16,41
552,0.53,96.71,16,73
553,0.54,97.01,14,76
554,0.57,97.17,14,47
555,0.57,97.35,11,41
556,0.55,97.55,16,47
557,0.54,97.80,16,67
558,0.54,97.94,10,44
559,0.55,98.08,12,45
560,0.52,98.30,14,55
561,0.51,98.50,12,49
562,0.48,98.60,9,30
563,0.48,98.68,11,48
564,0.48,98.79,14,42
565,0.47,98.93,15,64
566,0.49,98.99,14,34
567,0.48,99.18,17,70
568,0.50,99.27,10,35
569,0.49,99.37,6,31
570,0.49,99.53,11,48
571,0.48,99.58,8,16
572,0.50,99.76,17,54
573,0.54,99.87,10,47
574,0.56,100.01,13,46
575,0.56,100.40,19,84
576,0.57,100.56,18,72
577,0.57,100.72,9,55
578,0.58,100.85,10,44
579,0.55,100.96,13,43
580,0.52,101.09,14,42
581,0.54,101.35,14,63
582,0.52,101.60,16,73
583,0.52,101.65,11,32
584,0.52,101.72,9,23
585,0.53,101.81,11,40
586,0.55,102.01,13,64
587,0.54,102.21,11,45
588,0.55,102.39,16,54
589,0.57,102.56,16,62
590,0.58,102.78,19,61
591,0.56,102.96,15,65
592,0.55,103.18,20,64
593,0.55,103.39,15,54
594,0.55,103.60,16,67
595,0.55,103.71,13,42
596,0.55,103.89,13,53
597,0.54,103.99,8,33
598,0.54,104.13,14,47
599,0.54,104.33,16,65
600,0.52,104.64,20,100
601,0.48,104.81,13,48
602,0.50,105.04,17,62
603,0.48,105.28,13,62
604,0.46,105.55,16,77
605,0.48,105.75,21,59
606,0.48,105.90,19,54
607,0.50,105.97,10,26
608,0.49,106.07,14,45
609,0.50,106.23,14,61
610,0.51,106.32,14,35
611,0.53,106.43,12,40
612,0.55,106.55,12,28
613,0.55,106.85,21,87
614,0.54,106.93,11,34
615,0.54,107.22,20,82
616,0.51,107.48,12,57
617,0.51,107.73,16,89
618,0.55,107.93,11,29
619,0.57,108.04,12,41
620,0.57,108.13,9,29
621,0.57,108.24,10,41
622,0.58,108.50,11,45
623,0.60,108.63,10,36
624,0.63,108.75,12,45
625,0.61,108.92,10,33
626,0.61,109.12,20,51
627,0.59,109.21,15,39
628,0.58,109.34,7,37
629,0.58,109.48,15,49
630,0.58,109.69,14,61
631,0.57,110.06,16,79
632,0.56,110.25,12,57
633,0.54,110.40,14,70
634,0.54,110.52,12,47
635,0.52,110.61,12,34
636,0.51,110.72,11,50
637,0.50,110.87,10,47
638,0.50,110.97,12,36
639,0.50,111.15,11,41
640,0.48,111.20,9,20
641,0.49,111.31,11,40
642,0.51,111.40,14,38
643,0.51,111.49,13,35
644,0.50,111.68,7,53
645,0.51,111.83,11,48
646,0.51,111.97,9,42
647,0.50,112.04,10,31
648,0.48,112.08,6,15
649,0.49,112.10,3,13
650,0.49,112.25,12,57
651,0.51,112.35,14,51
652,0.52,112.48,11,45
653,0.54,112.57,10,41
654,0.56,112.74,14,45
655,0.57,112.80,7,21
656,0.56,112.95,8,40
657,0.59,113.23,17,78
658,0.56,113.34,12,41
659,0.54,113.54,14,62
660,0.54,113.71,14,49
661,0.54,113.82,11,39
662,0.56,114.01,14,51
663,0.54,114.07,7,24
664,0.54,114.17,14,53
665,0.51,114.43,11,48
666,0.52,114.55,10,50
667,0.54,114.76,18,70
668,0.54,114.90,17,67
669,0.54,115.00,10,48
670,0.54,115.16,9,44
671,0.52,115.29,12,43
672,0.52,115.45,17,68
673,0.54,115.54,10,43
674,0.53,115.61,14,38
675,0.57,115.73,10,37
676,0.58,115.83,10,42
677,0.58,116.00,12,35
678,0.58,116.08,11,27
679,0.55,116.24,14,46
680,0.57,116.45,20,89
681,0.60,116.58,11,31
682,0.63,116.68,13,34
683,0.66,116.86,10,31
684,0.68,117.18,14,63
685,0.72,117.57,22,96
686,0.72,117.67,11,42
687,0.70,117.73,9,33
688,0.66,117.98,15,48
689,0.66,118.11,11,27
690,0.65,118.24,11,26
691,0.65,118.41,9,49
692,0.68,118.53,9,33
693,0.69,118.65,7,25
694,0.71,118.92,20,63
695,0.71,119.21,17,62
696,0.72,119.42,14,47
697,0.71,119.58,13,36
698,0.70,119.71,12,31
699,0.68,119.80,12,35
700,0.69,119.97,16,53
701,0.66,120.16,10,33
702,0.66,120.25,11,38
703,0.66,120.46,13,46
704,0.65,120.61,14,42
705,0.65,120.91,14,53
706,0.63,121.01,9,28
707,0.59,121.16,10,34
708,0.58,121.41,17,50
709,0.56,121.57,18,46
710,0.55,121.70,11,31
711,0.54,121.87,14,46
712,0.56,121.93,13,33
713,0.55,122.12,11,57
714,0.56,122.33,15,76
715,0.54,122.42,9,42
716,0.55,122.51,9,28
717,0.53,122.60,12,44
718,0.53,122.82,12,55
719,0.50,122.94,13,58
720,0.50,123.03,14,61
721,0.51,123.16,13,46
722,0.53,123.23,9,34
723,0.50,123.34,13,36
724,0.51,123.44,9,32
725,0.51,123.63,11,69
726,0.50,123.85,11,51
727,0.51,123.95,12,44
728,0.53,124.05,13,40
729,0.59,124.18,12,37
730,0.60,124.43,16,69
731,0.58,124.56,12,37
732,0.56,124.67,6,24
733,0.60,124.77,10,24
734,0.60,124.89,12,36
735,0.59,124.96,14,37
736,0.60,125.05,8,29
737,0.58,125.21,14,61
738,0.59,125.33,13,42
739,0.57,125.44,9,37
740,0.56,125.67,15,67
741,0.56,125.92,12,49
742,0.55,125.99,9,31
743,0.58,126.15,15,50
744,0.58,126.35,12,54
745,0.58,126.54,16,44
746,0.57,126.63,6,21
747,0.55,126.69,11,25
748,0.55,126.86,13,59
749,0.54,126.97,13,56
750,0.55,127.11,13,45
751,0.54,127.30,11,50
752,0.53,127.44,18,62
753,0.51,127.57,10,33
754,0.52,127.68,10,48
755,0.53,127.78,9,22
756,0.52,127.95,11,40
757,0.53,128.08,11,33
758,0.54,128.34,12,55
759,0.52,128.42,13,46
760,0.53,128.55,13,39
761,0.55,128.74,17,70
762,0.55,128.87,11,58
763,0.50,129.16,16,83
764,0.50,129.41,12,62
765,0.49,129.52,10,37
766,0.48,129.71,13,47
767,0.47,129.87,14,56
768,0.47,130.00,15,54
769,0.45,130.08,6,29
770,0.45,130.18,14,51
771,0.44,130.35,15,83
772,0.41,130.55,10,53
773,0.41,130.69,11,38
774,0.41,130.79,11,51
775,0.41,131.09,18,106
776,0.43,131.19,11,39
777,0.42,131.26,7,32
778,0.41,131.44,16,65
779,0.39,131.70,15,87
780,0.39,131.81,13,45
781,0.40,131.92,11,54
782,0.42,131.99,7,23
783,0.42,132.10,17,55
784,0.43,132.16,10,23
785,0.43,132.26,14,40
786,0.42,132.43,10,61
787,0.43,132.46,9,16
788,0.43,132.56,12,35
789,0.42,132.61,8,43
790,0.44,132.72,8,35
791,0.46,132.86,13,47
792,0.45,133.05,17,68
793,0.48,133.18,13,39
794,0.48,133.25,10,32
795,0.50,133.47,12,59
796,0.50,133.72,17,66
797,0.53,133.93,13,54
798,0.55,133.99,11,40
799,0.57,134.08,10,24
800,0.53,134.26,12,36
801,0.52,134.33,10,32
802,0.52,134.43,10,24
803,0.52,134.69,13,75
804,0.50,134.81,10,28
805,0.45,134.92,10,34
806,0.45,135.02,12,56
807,0.44,135.28,18,74
808,0.45,135.31,6,16
809,0.46,135.43,16,55
810,0.45,135.56,13,50
811,0.45,135.65,11,45
812,0.44,135.73,12,46
813,0.44,135.90,13,51
814,0.40,136.08,14,48
815,0.43,136.14,10,27
816,0.43,136.26,12,42
817,0.44,136.40,12,47
818,0.46,136.56,10,53
819,0.49,136.70,8,38
820,0.49,136.75,7,13
821,0.52,136.94,10,35
822,0.56,137.09,17,46
823,0.55,137.20,9,28
824,0.49,137.31,8,22
825,0.50,137.64,22,78
826,0.53,137.75,11,37
827,0.53,137.81,8,28
828,0.51,138.34,16,112
829,0.51,138.63,14,66
830,0.53,138.92,19,88
831,0.52,139.13,16,88
832,0.54,139.25,12,28
833,0.57,139.50,18,71
834,0.58,139.66,13,74
835,0.58,139.80,13,61
836,0.57,139.92,7,28
837,0.56,140.13,12,43
838,0.53,140.29,13,46
839,0.49,140.49,13,34
840,0.49,140.73,17,74
841,0.46,140.87,18,55
842,0.45,140.97,10,37
843,0.46,141.12,10,42
844,0.46,141.28,21,63
845,0.45,141.47,9,42
846,0.46,141.55,12,49
847,0.46,141.70,14,56
848,0.49,141.75,7,15
849,0.50,141.92,13,55
850,0.47,142.08,14,60
851,0.49,142.23,15,61
852,0.49,142.33,13,37
853,0.49,142.50,15,63
854,0.51,142.62,12,62
855,0.50,142.86,12,61
856,0.50,143.06,16,80
857,0.49,143.08,7,13
858,0.53,143.23,17,63
859,0.56,143.32,5,17
860,0.57,143.50,15,52
861,0.60,143.57,7,30
862,0.61,143.72,14,38
863,0.61,143.87,16,57
864,0.59,144.16,15,56
865,0.55,144.27,11,39
866,0.54,144.37,5,22
867,0.54,144.56,13,52
868,0.53,144.59,9,29
869,0.54,144.75,11,56
870,0.58,144.95,10,38
871,0.63,145.21,13,57
872,0.61,145.25,9,16
873,0.59,145.59,17,60
874,0.58,145.79,11,47
875,0.57,145.96,13,43
876,0.55,146.10,14,45
877,0.53,146.22,15,41
878,0.55,146.34,14,41
879,0.57,146.45,13,23
880,0.54,146.72,11,68
881,0.55,146.89,14,64
882,0.56,147.05,12,41
883,0.56,147.18,11,55
884,0.56,147.35,13,42
885,0.57,147.53,9,27
886,0.57,147.62,7,37
887,0.59,147.87,14,64
888,0.59,148.02,12,57
889,0.61,148.15,10,36
890,0.57,148.28,4,23
891,0.57,148.43,13,45
892,0.58,148.54,13,39
893,0.56,148.66,9,36
894,0.57,148.77,10,24
895,0.54,148.92,15,39
896,0.52,149.09,15,45
897,0.51,149.24,11,38
898,0.51,149.36,11,51
899,0.52,149.54,16,59
900,0.52,149.70,15,58
901,0.53,149.79,13,36
902,0.52,150.02,12,65
903,0.52,150.15,12,41
904,0.53,150.33,9,44
905,0.52,150.48,11,45
906,0.55,150.61,10,38
907,0.54,150.78,13,60
908,0.51,150.86,8,30
909,0.48,150.96,11,35
910,0.49,151.02,12,48
911,0.48,151.09,9,30
912,0.48,151.23,9,34
913,0.48,151.29,10,27
914,0.48,151.33,6,21
915,0.46,151.58,16,66
916,0.44,151.62,4,12
917,0.41,151.76,10,42
918,0.41,151.91,13,65
919,0.41,152.01,16,63
920,0.42,152.15,13,68
921,0.43,152.32,10,33
922,0.44,152.42,10,31
923,0.42,152.53,9,43
924,0.41,152.77,16,100
925,0.42,152.88,15,61
926,0.42,152.99,14,41
927,0.42,153.04,5,16
928,0.43,153.10,9,36
929,0.42,153.25,13,50
930,0.46,153.44,12,55
931,0.46,153.51,12,27
932,0.47,153.68,14,56
933,0.44,153.79,11,52
934,0.43,154.05,15,73
935,0.43,154.17,10,37
936,0.44,154.28,11,43
937,0.42,154.43,10,38
938,0.41,154.53,16,53
939,0.41,154.64,9,33
940,0.41,154.81,14,61
941,0.42,154.93,14,71
942,0.41,155.02,12,38
943,0.39,155.19,15,87
944,0.39,155.40,16,76
945,0.41,155.51,11,50
946,0.42,155.61,11,47
947,0.41,155.66,8,48
948,0.40,155.83,14,58
949,0.38,156.01,16,65
950,0.37,156.14,11,49
951,0.37,156.40,15,83
952,0.36,156.50,10,42
953,0.37,156.55,8,31
954,0.39,156.77,13,63
955,0.39,156.80,9,26
956,0.36,156.91,12,55
957,0.37,156.96,10,26
958,0.38,157.06,11,40
959,0.39,157.14,12,46
960,0.39,157.22,17,40
961,0.40,157.38,16,66
962,0.41,157.47,15,55
963,0.41,157.53,8,44
964,0.42,157.66,14,41
965,0.40,157.78,11,48
966,0.42,157.87,7,36
967,0.41,157.98,12,38
968,0.40,158.12,13,55
969,0.42,158.19,14,38
970,0.42,158.35,14,78
971,0.43,158.41,9,39
972,0.43,158.48,8,34
973,0.43,158.55,9,32
974,0.43,158.64,10,33
975,0.42,158.70,8,17
976,0.44,158.82,10,52
977,0.43,159.00,14,44
978,0.42,159.14,17,53
979,0.43,159.28,11,57
980,0.43,159.43,12,52
981,0.45,159.64,17,64
982,0.46,159.91,16,76
983,0.45,160.07,13,54
984,0.45,160.11,8,29
985,0.43,160.25,15,48
986,0.46,160.33,11,30
987,0.45,160.43,9,35
988,0.45,160.51,11,57
989,0.46,160.59,15,61
990,0.45,160.71,10,47
991,0.47,160.81,16,32
992,0.45,160.88,10,39
993,0.45,161.01,10,33
994,0.45,161.11,11,43
995,0.44,161.23,14,47
