Step,Price,ManagerIncome,NbOp,NbSh
99,0.66,19.18,10,19
100,0.66,19.29,15,46
101,0.68,19.51,16,65
102,0.70,19.73,15,54
103,0.66,19.80,8,26
104,0.64,19.91,12,32
105,0.62,20.14,11,43
106,0.65,20.36,11,41
107,0.69,20.52,8,47
108,0.65,20.70,9,22
109,0.59,20.93,13,55
110,0.57,21.01,8,24
111,0.58,21.15,9,34
112,0.58,21.32,12,37
113,0.58,21.53,12,61
114,0.59,21.66,11,41
115,0.59,21.79,15,52
116,0.54,21.96,6,23
117,0.55,21.97,3,4
118,0.54,22.08,11,46
119,0.59,22.13,9,27
120,0.64,22.19,5,27
121,0.63,22.39,12,39
122,0.64,22.55,14,44
123,0.65,22.77,12,56
124,0.64,22.88,10,27
125,0.65,22.99,10,25
126,0.67,23.02,7,13
127,0.67,23.22,11,57
128,0.68,23.38,15,43
129,0.69,23.54,10,35
130,0.69,23.62,9,24
131,0.66,23.84,12,44
132,0.63,23.93,11,32
133,0.64,24.08,10,41
134,0.64,24.19,9,35
135,0.62,24.32,17,49
136,0.64,24.61,12,52
137,0.64,24.80,9,28
138,0.64,24.93,13,44
139,0.63,25.04,12,39
140,0.68,25.19,7,36
141,0.69,25.35,8,38
142,0.69,25.47,16,49
143,0.72,25.64,9,27
144,0.68,25.77,9,32
145,0.68,25.90,14,40
146,0.70,26.03,14,33
147,0.71,26.21,9,39
148,0.71,26.30,10,37
149,0.67,26.47,8,43
150,0.65,26.61,14,37
151,0.66,26.74,13,53
152,0.66,27.06,14,51
153,0.67,27.16,6,24
154,0.62,27.31,11,31
155,0.61,27.54,17,51
156,0.62,27.60,11,21
157,0.62,27.81,14,47
158,0.63,27.90,11,38
159,0.65,28.03,9,28
160,0.67,28.25,10,45
161,0.67,28.31,9,19
162,0.64,28.64,9,50
163,0.66,28.79,6,39
164,0.65,28.86,7,17
165,0.67,29.10,15,67
166,0.66,29.29,16,52
167,0.66,29.52,14,60
168,0.68,29.64,12,37
169,0.72,29.80,11,47
170,0.75,29.87,10,26
171,0.72,30.04,12,34
172,0.77,30.08,7,16
173,0.72,30.24,13,28
174,0.70,30.51,17,60
175,0.68,30.71,11,55
176,0.64,30.87,9,34
177,0.62,31.18,14,74
178,0.64,31.24,11,28
179,0.66,31.35,10,28
180,0.64,31.49,11,30
181,0.65,31.57,9,38
182,0.70,31.68,10,38
183,0.69,31.83,10,38
184,0.69,32.09,13,48
185,0.73,32.20,15,33
186,0.71,32.32,12,36
187,0.70,32.36,7,19
188,0.67,32.53,11,38
189,0.65,32.67,11,34
190,0.68,32.81,10,30
191,0.67,32.87,6,26
192,0.62,32.99,11,43
193,0.63,33.08,8,34
194,0.63,33.12,6,16
195,0.62,33.38,16,53
196,0.61,33.53,11,42
197,0.55,33.70,7,30
198,0.56,33.84,10,39
199,0.60,33.99,12,44
200,0.60,34.17,14,51
201,0.61,34.36,11,34
202,0.60,34.45,14,41
203,0.63,34.55,12,40
204,0.70,34.64,11,21
205,0.68,34.82,10,40
206,0.64,34.97,10,27
207,0.59,35.06,9,21
208,0.59,35.37,17,59
209,0.58,35.46,7,24
210,0.58,35.60,11,44
211,0.56,35.75,8,43
212,0.54,35.92,11,46
213,0.57,35.99,15,32
214,0.57,36.12,12,39
215,0.60,36.24,12,49
216,0.59,36.33,10,37
217,0.59,36.56,15,59
218,0.56,36.81,11,55
219,0.58,36.94,12,34
220,0.59,37.09,8,27
221,0.56,37.37,14,59
222,0.56,37.47,9,31
223,0.56,37.70,16,56
224,0.55,37.84,10,44
225,0.55,37.95,13,32
226,0.56,38.09,10,40
227,0.57,38.22,9,57
228,0.58,38.37,13,41
229,0.60,38.54,14,42
230,0.58,38.76,15,70
231,0.57,38.90,18,60
232,0.57,39.03,11,28
233,0.56,39.21,16,50
234,0.56,39.34,10,31
235,0.59,39.49,21,43
236,0.60,39.60,10,37
237,0.60,39.70,7,29
238,0.55,39.92,11,47
239,0.55,40.04,11,31
240,0.54,40.10,7,15
241,0.57,40.22,12,33
242,0.60,40.35,10,32
243,0.60,40.42,9,18
244,0.60,40.66,13,56
245,0.60,40.99,14,76
246,0.60,41.10,11,35
247,0.64,41.25,10,44
248,0.63,41.38,13,35
249,0.62,41.56,16,53
250,0.65,41.64,7,25
251,0.66,41.74,12,26
252,0.66,42.03,13,47
253,0.64,42.04,6,8
254,0.64,42.44,12,51
255,0.63,42.77,14,62
256,0.59,42.89,10,35
257,0.65,42.97,9,28
258,0.63,43.01,9,25
259,0.62,43.17,11,35
260,0.66,43.39,10,38
261,0.70,43.47,11,28
262,0.65,43.53,7,18
263,0.66,43.66,14,41
264,0.65,43.78,11,31
265,0.64,44.03,16,61
266,0.65,44.06,11,16
267,0.68,44.29,16,59
268,0.67,44.61,14,54
269,0.65,44.72,13,28
270,0.64,44.82,12,25
271,0.61,44.99,10,28
272,0.60,45.03,7,16
273,0.61,45.06,7,17
274,0.63,45.24,15,53
275,0.72,45.35,7,19
276,0.74,45.69,11,72
277,0.73,45.76,10,35
278,0.75,45.85,8,26
279,0.74,46.10,10,49
280,0.70,46.29,8,36
281,0.64,46.43,10,37
282,0.69,46.55,13,42
283,0.67,46.76,14,44
284,0.70,46.83,7,24
285,0.69,46.96,9,19
286,0.66,47.11,8,36
287,0.67,47.21,11,42
288,0.65,47.39,12,48
289,0.62,47.65,16,58
290,0.59,47.71,6,22
291,0.52,47.74,4,8
292,0.54,47.86,11,39
293,0.54,48.09,16,60
294,0.51,48.19,11,34
295,0.52,48.55,17,86
296,0.52,48.63,9,38
297,0.55,48.80,11,41
298,0.53,48.97,11,51
299,0.56,49.13,15,51
300,0.57,49.21,8,34
301,0.57,49.34,19,63
302,0.57,49.48,10,48
303,0.57,49.55,6,19
304,0.58,49.77,15,73
305,0.58,49.91,9,34
306,0.57,50.10,10,43
307,0.60,50.30,10,41
308,0.60,50.40,7,24
309,0.62,50.60,15,58
310,0.64,50.70,14,43
311,0.66,50.85,14,50
312,0.71,50.93,4,17
313,0.71,51.06,12,33
314,0.71,51.24,15,44
315,0.71,51.46,15,49
316,0.68,51.67,10,29
317,0.67,51.90,17,65
318,0.68,52.16,11,43
319,0.66,52.20,9,13
320,0.67,52.37,11,46
321,0.69,52.51,11,32
322,0.69,52.55,6,12
323,0.66,52.83,14,66
324,0.63,52.97,12,50
325,0.63,53.20,17,56
326,0.60,53.29,10,37
327,0.62,53.33,6,12
328,0.59,53.43,13,35
329,0.57,53.57,12,50
330,0.57,53.88,13,65
331,0.59,54.03,13,35
332,0.59,54.17,12,39
333,0.62,54.27,11,27
334,0.61,54.44,9,41
335,0.64,54.58,12,46
336,0.68,54.63,7,21
337,0.69,54.67,7,13
338,0.70,54.82,10,46
339,0.66,55.28,18,77
340,0.68,55.44,16,36
341,0.69,55.64,12,51
342,0.70,55.87,16,77
343,0.68,56.01,10,33
344,0.72,56.20,11,53
345,0.71,56.31,11,31
346,0.70,56.47,13,41
347,0.69,56.75,16,75
348,0.70,56.91,14,43
349,0.71,57.02,9,31
350,0.73,57.14,5,28
351,0.76,57.32,11,37
352,0.77,57.68,14,63
353,0.82,57.77,8,27
354,0.76,57.92,15,30
355,0.76,58.09,16,43
356,0.79,58.31,16,49
357,0.80,58.51,7,22
358,0.77,58.62,9,18
359,0.77,58.80,12,37
360,0.76,58.90,8,19
361,0.76,59.07,11,34
362,0.72,59.26,12,41
363,0.74,59.38,13,41
364,0.69,59.46,8,20
365,0.66,59.51,8,15
366,0.61,59.59,8,24
367,0.60,59.69,7,18
368,0.65,59.91,12,42
369,0.65,60.01,11,31
370,0.66,60.06,7,34
371,0.65,60.11,10,31
372,0.63,60.29,12,43
373,0.64,60.39,11,39
374,0.64,60.43,9,25
375,0.62,60.64,11,43
376,0.60,60.88,9,47
377,0.61,60.96,10,31
378,0.62,61.03,9,17
379,0.59,61.19,8,29
380,0.55,61.48,10,50
381,0.55,61.54,8,17
382,0.57,61.61,11,36
383,0.59,61.67,9,20
384,0.58,61.78,9,30
385,0.59,61.88,9,27
386,0.59,61.97,8,27
387,0.56,62.06,15,45
388,0.56,62.19,9,45
389,0.56,62.33,11,45
390,0.55,62.40,9,38
391,0.52,62.60,12,51
392,0.52,62.73,7,42
393,0.51,62.88,10,37
394,0.50,62.97,10,34
395,0.49,63.11,15,62
396,0.51,63.21,12,40
397,0.52,63.38,9,35
398,0.52,63.52,14,50
399,0.55,63.58,6,16
400,0.54,63.83,16,48
401,0.56,63.96,11,42
402,0.57,64.09,13,45
403,0.55,64.22,13,58
404,0.57,64.40,11,45
405,0.56,64.46,10,31
406,0.59,64.69,15,58
407,0.62,64.85,11,57
408,0.63,64.98,7,23
409,0.62,65.06,9,42
410,0.63,65.13,14,38
411,0.66,65.18,8,27
412,0.70,65.37,15,39
413,0.72,65.69,11,53
414,0.71,65.86,18,53
415,0.66,66.02,13,38
416,0.66,66.11,9,25
417,0.67,66.29,12,42
418,0.60,66.39,7,21
419,0.58,66.48,16,42
420,0.57,66.75,12,50
421,0.55,66.90,7,28
422,0.56,67.02,11,51
423,0.56,67.13,12,44
424,0.56,67.22,8,35
425,0.55,67.39,11,36
426,0.54,67.60,14,59
427,0.54,67.76,10,45
428,0.55,68.00,12,57
429,0.55,68.20,12,66
430,0.55,68.35,8,41
431,0.58,68.64,16,69
432,0.57,68.79,10,39
433,0.58,68.90,8,25
434,0.60,69.01,9,36
435,0.57,69.12,10,35
436,0.58,69.32,14,50
437,0.57,69.56,15,65
438,0.61,69.64,9,25
439,0.63,69.71,9,23
440,0.63,69.86,11,33
441,0.65,70.01,14,38
442,0.64,70.06,8,21
443,0.64,70.21,12,38
444,0.65,70.31,14,35
445,0.63,70.41,11,36
446,0.66,70.49,9,25
447,0.63,70.72,16,50
448,0.61,70.92,13,42
449,0.59,71.03,7,26
450,0.58,71.19,12,50
451,0.56,71.23,11,21
452,0.56,71.35,13,46
453,0.55,71.52,15,63
454,0.54,71.65,10,35
455,0.51,71.79,13,42
456,0.50,72.02,15,74
457,0.54,72.06,10,23
458,0.56,72.11,12,30
459,0.57,72.30,16,70
460,0.56,72.46,12,45
461,0.51,72.51,6,14
462,0.51,72.58,12,28
463,0.51,72.64,10,23
464,0.54,72.73,11,36
465,0.52,72.88,15,54
466,0.53,73.10,9,48
467,0.50,73.20,12,33
468,0.49,73.40,12,40
469,0.49,73.50,12,26
470,0.50,73.64,13,46
471,0.48,73.73,10,29
472,0.48,73.86,12,44
473,0.48,73.97,13,46
474,0.46,74.01,8,19
475,0.48,74.04,6,24
476,0.50,74.13,15,49
477,0.51,74.16,3,13
478,0.47,74.41,14,55
479,0.49,74.67,17,92
480,0.50,74.81,9,40
481,0.49,75.01,15,68
482,0.50,75.04,4,6
483,0.51,75.10,10,32
484,0.54,75.26,7,41
485,0.55,75.44,11,41
486,0.57,75.60,11,38
487,0.56,75.81,16,49
488,0.56,75.83,6,16
489,0.56,75.94,10,29
490,0.57,76.07,7,40
491,0.57,76.14,8,49
492,0.55,76.38,12,60
493,0.60,76.53,15,43
494,0.58,76.67,13,33
495,0.60,76.74,10,38
496,0.60,76.84,11,32
497,0.57,77.04,11,52
498,0.57,77.24,17,70
499,0.57,77.44,9,48
500,0.54,77.61,14,58
501,0.55,77.76,13,50
502,0.60,77.88,9,30
503,0.59,78.02,13,41
504,0.58,78.16,13,42
505,0.56,78.30,13,36
506,0.56,78.45,15,64
507,0.57,78.59,11,34
508,0.55,78.75,7,33
509,0.54,78.82,8,21
510,0.58,78.88,8,24
511,0.58,78.92,10,17
512,0.59,79.04,12,42
513,0.60,79.12,7,26
514,0.64,79.21,10,33
515,0.65,79.27,6,31
516,0.69,79.48,12,55
517,0.66,79.74,13,60
518,0.62,79.93,11,41
519,0.62,80.01,13,31
520,0.61,80.15,10,31
521,0.62,80.26,14,30
522,0.67,80.31,4,17
523,0.66,80.40,9,25
524,0.68,80.54,12,40
525,0.66,80.66,10,26
526,0.67,80.97,15,56
527,0.68,81.14,12,30
528,0.67,81.25,7,22
529,0.62,81.40,12,43
530,0.62,81.42,8,15
531,0.65,81.56,13,40
532,0.64,81.62,8,18
533,0.67,81.77,16,54
534,0.66,81.86,10,23
535,0.61,82.04,14,43
536,0.60,82.29,14,45
537,0.59,82.48,10,40
538,0.61,82.63,13,42
539,0.60,82.70,11,27
540,0.62,82.79,12,45
541,0.62,83.17,16,83
542,0.63,83.31,12,39
543,0.63,83.46,13,37
544,0.63,83.63,7,31
545,0.62,83.79,11,50
546,0.63,83.93,7,32
547,0.63,84.13,12,51
548,0.60,84.18,11,34
549,0.61,84.34,12,44
550,0.58,84.60,10,48
551,0.57,84.75,14,50
552,0.56,85.05,16,68
553,0.57,85.22,15,55
554,0.57,85.31,9,29
555,0.56,85.48,13,46
556,0.58,85.74,12,61
557,0.55,85.85,10,29
558,0.56,85.96,7,26
559,0.54,86.03,10,16
560,0.53,86.14,13,39
561,0.53,86.24,12,30
562,0.54,86.37,11,31
563,0.53,86.48,10,21
564,0.53,86.59,9,44
565,0.52,86.72,10,32
566,0.55,86.74,6,15
567,0.56,86.94,7,40
568,0.56,87.01,9,37
569,0.59,87.11,8,27
570,0.56,87.25,12,43
571,0.57,87.39,14,44
572,0.56,87.42,6,15
573,0.57,87.53,9,49
574,0.56,87.63,12,39
575,0.60,87.79,10,37
576,0.58,87.91,13,36
577,0.61,88.03,11,37
578,0.63,88.24,15,39
579,0.61,88.34,9,34
580,0.59,88.46,9,37
581,0.58,88.84,16,56
582,0.62,88.97,9,33
583,0.60,89.29,12,58
584,0.62,89.44,10,43
585,0.67,89.58,13,42
586,0.69,89.66,9,22
587,0.71,89.83,11,36
588,0.74,90.02,11,31
589,0.75,90.11,9,18
590,0.74,90.16,7,12
591,0.74,90.24,8,19
592,0.70,90.37,9,24
593,0.71,90.57,8,35
594,0.67,90.84,13,65
595,0.68,90.93,10,23
596,0.71,91.02,5,14
597,0.70,91.10,7,20
598,0.70,91.22,11,56
599,0.70,91.50,8,43
600,0.68,91.58,8,17
601,0.63,91.63,7,28
602,0.64,91.69,7,16
603,0.66,91.86,6,32
604,0.67,91.98,11,39
605,0.69,92.10,10,24
606,0.69,92.26,8,35
607,0.67,92.32,12,27
608,0.64,92.38,4,21
609,0.63,92.52,6,30
610,0.59,92.64,8,22
611,0.55,92.75,11,54
612,0.55,92.89,11,53
613,0.54,92.99,9,28
614,0.54,93.12,11,51
615,0.52,93.23,10,42
616,0.52,93.31,11,23
617,0.55,93.52,7,50
618,0.54,93.67,11,37
619,0.56,93.70,8,12
620,0.54,93.72,6,10
621,0.55,93.88,13,51
622,0.58,93.93,6,19
623,0.57,94.16,10,48
624,0.60,94.27,10,30
625,0.59,94.35,13,40
626,0.56,94.41,11,27
627,0.53,94.60,11,42
628,0.53,94.73,9,50
629,0.54,94.85,7,33
630,0.54,95.15,15,73
631,0.54,95.32,8,38
632,0.55,95.45,11,37
633,0.56,95.61,8,48
634,0.54,95.96,15,81
635,0.53,96.18,17,56
636,0.55,96.45,8,39
637,0.56,96.72,20,68
638,0.56,96.77,8,40
639,0.52,96.91,11,40
640,0.50,97.04,12,45
641,0.49,97.25,14,56
642,0.51,97.39,11,38
643,0.49,97.47,5,27
644,0.54,97.53,5,22
645,0.56,97.65,9,28
646,0.57,97.73,9,34
647,0.58,97.81,12,42
648,0.55,98.15,15,48
649,0.50,98.20,6,22
650,0.54,98.37,13,40
651,0.56,98.71,19,78
652,0.57,98.86,9,37
653,0.54,99.00,9,46
654,0.54,99.27,16,63
655,0.52,99.40,8,36
656,0.55,99.46,6,30
657,0.59,99.53,9,27
658,0.62,99.64,12,48
659,0.59,99.79,6,31
660,0.62,99.86,8,20
661,0.61,99.95,9,18
662,0.61,100.12,15,48
663,0.57,100.19,7,19
664,0.56,100.43,9,39
665,0.58,100.65,14,63
666,0.56,100.74,14,45
667,0.54,100.82,10,40
668,0.53,100.95,13,46
669,0.54,101.14,14,72
670,0.55,101.28,16,69
671,0.57,101.36,10,32
672,0.60,101.51,12,33
673,0.60,101.62,10,29
674,0.62,101.69,13,17
675,0.61,101.81,7,24
676,0.59,102.06,13,50
677,0.58,102.20,9,49
678,0.57,102.65,15,70
679,0.58,102.82,13,53
680,0.60,102.95,17,48
681,0.61,103.13,10,42
682,0.61,103.27,11,35
683,0.60,103.39,12,28
684,0.61,103.60,14,49
685,0.60,103.69,8,24
686,0.59,103.79,9,21
687,0.57,103.88,11,26
688,0.58,104.04,14,51
689,0.63,104.18,14,33
690,0.62,104.42,15,44
691,0.62,104.58,12,41
692,0.62,104.76,12,68
693,0.60,105.08,16,77
694,0.61,105.21,6,27
695,0.62,105.32,10,28
696,0.59,105.55,16,68
697,0.56,105.73,16,50
698,0.58,105.80,10,26
699,0.58,105.91,10,38
700,0.56,106.14,16,60
701,0.58,106.35,12,64
702,0.58,106.47,10,41
703,0.56,106.61,16,42
704,0.56,106.80,12,42
705,0.58,106.97,11,45
706,0.58,107.11,11,38
707,0.58,107.23,10,33
708,0.61,107.33,8,37
709,0.63,107.41,10,24
710,0.63,107.50,11,29
711,0.63,107.63,11,29
712,0.60,107.87,17,59
713,0.62,107.96,10,28
714,0.61,108.08,7,34
715,0.62,108.19,9,25
716,0.64,108.32,5,28
717,0.64,108.34,5,14
718,0.66,108.41,8,21
719,0.65,108.55,10,22
720,0.65,108.69,11,38
721,0.66,108.86,16,50
722,0.66,109.11,11,51
723,0.69,109.26,16,44
724,0.66,109.44,13,37
725,0.65,109.61,11,36
726,0.64,109.82,12,42
727,0.63,110.03,10,41
728,0.62,110.20,13,47
729,0.62,110.30,11,30
730,0.56,110.53,10,30
731,0.58,110.62,7,24
732,0.53,110.82,12,56
733,0.56,110.99,10,49
734,0.53,111.24,17,66
735,0.54,111.36,9,29
736,0.54,111.47,14,33
737,0.54,111.59,10,32
738,0.56,111.76,12,48
739,0.55,111.90,15,53
740,0.57,111.96,8,29
741,0.56,112.18,16,62
742,0.55,112.32,12,38
743,0.55,112.46,11,49
744,0.55,112.51,7,15
745,0.55,112.72,11,54
746,0.55,112.87,14,47
747,0.55,113.10,11,60
748,0.51,113.22,10,40
749,0.53,113.32,11,37
750,0.54,113.38,8,35
751,0.55,113.43,5,14
752,0.51,113.60,14,47
753,0.51,113.74,15,59
754,0.52,113.83,9,27
755,0.51,113.98,13,46
756,0.53,114.07,9,31
757,0.51,114.18,13,53
758,0.51,114.23,10,27
759,0.52,114.29,13,31
760,0.51,114.52,9,40
761,0.49,114.69,11,41
762,0.49,114.78,12,31
763,0.49,114.85,13,36
764,0.48,114.89,9,25
765,0.47,114.97,11,33
766,0.47,115.06,12,40
767,0.50,115.19,14,41
768,0.49,115.29,16,55
769,0.51,115.45,12,40
770,0.51,115.58,7,39
771,0.49,115.78,18,53
772,0.46,115.84,12,34
773,0.46,115.90,13,35
774,0.47,116.06,11,52
775,0.52,116.17,11,38
776,0.54,116.33,8,35
777,0.54,116.57,13,66
778,0.54,116.64,12,27
779,0.56,116.74,6,40
780,0.58,116.83,10,31
781,0.57,116.99,13,58
782,0.62,117.21,10,47
783,0.62,117.29,9,25
784,0.62,117.45,13,39
785,0.60,117.62,14,48
786,0.60,117.64,4,7
787,0.62,117.69,11,28
788,0.58,117.80,14,35
789,0.56,117.94,12,46
790,0.58,118.00,11,21
791,0.58,118.14,14,45
792,0.59,118.29,11,40
793,0.58,118.35,7,20
794,0.58,118.62,12,53
795,0.55,118.70,8,24
796,0.52,118.72,6,17
797,0.52,118.96,11,55
798,0.49,119.11,10,34
799,0.47,119.21,11,24
800,0.47,119.29,14,31
801,0.47,119.41,11,45
802,0.48,119.54,11,42
803,0.48,119.63,13,44
804,0.48,119.84,12,59
805,0.50,119.91,9,28
806,0.51,119.98,12,26
807,0.50,120.14,12,41
808,0.48,120.26,11,34
809,0.52,120.34,11,24
810,0.53,120.51,13,47
811,0.54,120.54,7,21
812,0.55,120.60,7,24
813,0.50,120.69,10,21
814,0.50,120.88,16,65
815,0.49,120.92,9,18
816,0.50,121.07,15,58
817,0.49,121.13,8,30
818,0.46,121.23,9,30
819,0.46,121.33,9,44
820,0.44,121.36,7,17
821,0.45,121.50,10,55
822,0.43,121.61,12,48
823,0.45,121.68,9,34
824,0.45,121.77,8,21
825,0.47,121.80,8,16
826,0.47,121.88,10,36
827,0.48,121.94,7,26
828,0.51,122.07,11,43
829,0.52,122.23,11,45
830,0.52,122.47,14,53
831,0.54,122.71,14,51
832,0.53,122.84,15,48
833,0.53,122.98,11,54
834,0.53,123.12,13,37
835,0.55,123.15,10,18
836,0.54,123.24,13,31
837,0.57,123.37,10,26
838,0.54,123.48,10,32
839,0.54,123.61,12,43
840,0.52,123.79,18,61
841,0.49,123.88,14,44
842,0.48,124.04,10,31
843,0.48,124.13,12,42
844,0.50,124.20,8,36
845,0.50,124.25,5,15
846,0.51,124.37,14,61
847,0.54,124.59,14,68
848,0.56,124.70,9,31
849,0.54,124.80,13,38
850,0.54,125.00,13,59
851,0.53,125.15,13,49
852,0.54,125.29,13,44
853,0.54,125.50,14,49
854,0.51,125.65,12,51
855,0.50,125.79,19,69
856,0.50,125.93,8,30
857,0.52,126.04,10,33
858,0.54,126.15,15,39
859,0.57,126.39,13,59
860,0.57,126.53,14,34
861,0.61,126.77,9,35
862,0.60,126.92,13,48
863,0.58,127.08,12,43
864,0.57,127.33,14,53
865,0.56,127.46,11,28
866,0.53,127.53,9,18
867,0.54,127.71,13,49
868,0.55,127.80,9,37
869,0.52,127.93,10,28
870,0.53,128.06,11,30
871,0.56,128.17,15,40
872,0.60,128.21,7,23
873,0.64,128.34,12,47
874,0.65,128.58,11,38
875,0.69,128.98,12,67
876,0.70,129.14,16,59
877,0.67,129.28,9,27
878,0.65,129.56,11,34
879,0.62,129.58,4,6
880,0.67,129.60,5,10
881,0.63,129.85,15,59
882,0.64,130.04,12,40
883,0.65,130.14,12,27
884,0.69,130.24,7,21
885,0.64,130.44,10,36
886,0.60,130.62,13,41
887,0.59,130.71,8,18
888,0.60,130.79,9,24
889,0.61,130.92,10,33
890,0.63,130.96,8,24
891,0.64,131.09,9,31
892,0.62,131.20,9,22
893,0.62,131.28,11,33
894,0.59,131.43,11,30
895,0.61,131.64,10,50
896,0.62,131.74,8,23
897,0.61,131.90,15,62
898,0.63,132.05,12,38
899,0.63,132.15,9,35
900,0.61,132.34,10,35
901,0.61,132.49,12,38
902,0.62,132.67,13,49
903,0.60,132.89,13,49
904,0.59,133.13,14,43
905,0.60,133.26,10,38
906,0.62,133.39,8,27
907,0.60,133.48,5,12
908,0.61,133.59,10,24
909,0.61,133.85,8,46
910,0.63,134.06,15,55
911,0.58,134.12,5,15
912,0.55,134.35,11,43
913,0.54,134.48,12,37
914,0.52,134.70,14,61
915,0.50,134.79,11,40
916,0.53,134.87,10,25
917,0.52,134.91,9,22
918,0.52,135.00,15,36
919,0.52,135.17,14,61
920,0.52,135.29,10,34
921,0.54,135.41,11,36
922,0.54,135.53,13,27
923,0.57,135.67,18,46
924,0.56,135.86,10,34
925,0.57,135.91,8,25
926,0.56,136.03,8,35
927,0.56,136.22,14,51
928,0.57,136.28,9,30
929,0.59,136.41,10,34
930,0.58,136.60,8,45
931,0.59,136.74,12,58
932,0.61,136.85,10,34
933,0.56,136.94,6,24
934,0.56,136.99,11,25
935,0.56,137.19,13,73
936,0.55,137.29,11,31
937,0.56,137.52,17,68
938,0.58,137.67,16,48
939,0.60,137.78,5,25
940,0.58,137.93,12,50
941,0.56,137.97,8,15
942,0.57,138.23,12,59
943,0.56,138.34,9,24
944,0.55,138.41,7,22
945,0.57,138.56,13,41
946,0.61,138.73,11,45
947,0.61,138.91,9,41
948,0.61,139.07,12,48
949,0.62,139.14,9,27
950,0.62,139.20,10,17
951,0.61,139.30,12,36
952,0.61,139.41,13,51
953,0.62,139.59,14,35
954,0.64,139.80,12,48
955,0.64,139.90,11,27
956,0.65,139.95,5,18
957,0.62,140.00,6,9
958,0.61,140.19,11,45
959,0.61,140.24,8,15
960,0.61,140.39,7,24
961,0.63,140.54,11,46
962,0.64,140.71,16,40
963,0.62,140.83,12,33
964,0.58,140.91,8,32
965,0.58,141.07,8,25
966,0.59,141.23,16,50
967,0.61,141.35,8,23
968,0.62,141.47,11,49
969,0.63,141.54,7,30
970,0.68,141.57,3,10
971,0.67,141.72,10,31
972,0.65,141.87,9,33
973,0.68,141.92,10,26
974,0.69,141.97,5,12
975,0.67,142.19,16,42
976,0.65,142.36,8,25
977,0.67,142.60,13,44
978,0.66,142.74,15,54
979,0.68,143.01,10,50
980,0.68,143.40,18,64
981,0.66,143.54,11,30
982,0.66,143.68,12,36
983,0.63,143.86,11,40
984,0.62,143.91,7,22
985,0.68,144.04,11,32
986,0.67,144.20,9,33
987,0.66,144.32,13,25
988,0.66,144.46,13,47
989,0.68,144.47,4,11
990,0.69,144.60,13,41
991,0.68,144.82,16,54
992,0.69,144.91,11,20
993,0.65,144.95,6,15
994,0.61,145.08,11,32
995,0.61,145.16,14,48
