Step,Price,ManagerIncome,NbOp,NbSh
99,1.10,19.94,9,27
100,1.17,20.03,6,14
101,1.26,20.28,12,34
102,1.27,20.29,1,4
103,1.32,20.43,6,15
104,1.28,20.61,9,28
105,1.30,20.69,10,26
106,1.27,20.86,5,19
107,1.23,21.04,11,24
108,1.23,21.12,7,12
109,1.23,21.29,9,30
110,1.24,21.51,9,24
111,1.23,21.61,9,24
112,1.22,21.81,13,30
113,1.18,21.92,5,9
114,1.23,22.33,10,33
115,1.18,22.52,10,29
116,1.16,22.61,7,16
117,1.24,22.72,5,14
118,1.26,22.86,8,20
119,1.27,23.10,10,26
120,1.28,23.32,13,23
121,1.24,23.52,8,23
122,1.23,23.71,13,31
123,1.22,23.86,5,22
124,1.19,24.13,11,36
125,1.28,24.26,5,24
126,1.28,24.39,7,21
127,1.28,24.67,9,31
128,1.26,24.83,9,25
129,1.27,24.93,6,13
130,1.34,25.01,7,22
131,1.34,25.16,5,18
132,1.28,25.29,8,20
133,1.24,25.42,7,15
134,1.24,25.72,10,32
135,1.24,25.76,5,11
136,1.16,25.85,9,19
137,1.18,25.93,8,19
138,1.20,26.23,9,25
139,1.32,26.47,8,20
140,1.34,26.57,10,19
141,1.38,26.62,7,11
142,1.44,26.75,8,19
143,1.42,27.09,12,41
144,1.42,27.25,11,31
145,1.45,27.33,5,10
146,1.45,27.48,7,17
147,1.53,27.63,9,25
148,1.60,27.69,3,10
149,1.68,27.77,6,20
150,1.66,28.07,10,32
151,1.62,28.19,4,7
152,1.65,28.39,10,22
153,1.77,28.46,6,13
154,1.62,28.87,7,18
155,1.66,29.08,11,28
156,1.62,29.32,10,27
157,1.69,29.42,7,12
158,1.67,29.46,7,13
159,1.60,29.48,3,4
160,1.50,29.56,5,9
161,1.51,29.83,13,27
162,1.51,30.02,6,17
163,1.59,30.19,12,19
164,1.59,30.30,10,16
165,1.73,30.39,8,17
166,1.83,30.66,10,24
167,1.82,30.79,7,14
168,1.86,30.92,6,14
169,1.90,31.28,7,20
170,1.80,31.41,6,18
171,1.76,31.48,5,7
172,1.82,31.61,9,19
173,1.84,31.72,8,16
174,1.78,32.00,11,22
175,1.76,32.07,6,9
176,1.77,32.30,7,15
177,1.59,32.71,9,25
178,1.65,32.86,10,16
179,1.63,32.98,8,19
180,1.62,33.09,7,19
181,1.56,33.17,9,14
182,1.57,33.31,8,18
183,1.49,33.37,4,7
184,1.47,33.55,10,25
185,1.47,33.67,9,16
186,1.48,33.78,6,10
187,1.57,33.94,7,23
188,1.59,34.13,8,25
189,1.57,34.33,8,21
190,1.60,34.72,13,38
191,1.60,34.89,8,19
192,1.54,35.00,9,17
193,1.56,35.09,8,17
194,1.49,35.21,7,11
195,1.48,35.32,9,23
196,1.44,35.57,12,28
197,1.37,35.62,4,4
198,1.42,35.73,9,16
199,1.38,36.07,7,30
200,1.40,36.17,8,20
201,1.45,36.42,6,20
202,1.46,36.69,10,31
203,1.39,36.76,7,11
204,1.32,37.01,10,23
205,1.50,37.09,5,9
206,1.49,37.18,5,14
207,1.57,37.31,7,15
208,1.63,37.43,7,14
209,1.68,37.57,7,18
210,1.68,37.71,8,22
211,1.71,37.81,6,11
212,1.67,37.83,5,6
213,1.67,37.99,8,14
214,1.66,38.25,9,25
215,1.79,38.41,10,13
216,1.73,38.60,4,11
217,1.65,38.87,10,28
218,1.74,39.34,12,43
219,1.68,39.57,8,18
220,1.64,39.76,7,19
221,1.65,40.06,6,23
222,1.65,40.30,9,22
223,1.63,40.44,11,17
224,1.61,40.62,7,20
225,1.61,40.71,8,13
226,1.68,40.95,8,21
227,1.55,41.08,8,16
228,1.51,41.22,9,18
229,1.55,41.57,10,31
230,1.62,41.78,8,20
231,1.48,42.11,10,26
232,1.50,42.24,7,12
233,1.52,42.38,8,18
234,1.40,42.53,9,27
235,1.35,42.74,9,28
236,1.31,43.05,12,37
237,1.30,43.19,10,18
238,1.31,43.49,11,37
239,1.29,43.72,8,27
240,1.33,43.77,6,10
241,1.39,43.93,12,27
242,1.37,44.17,10,32
243,1.43,44.45,10,28
244,1.38,44.59,7,24
245,1.45,44.83,9,30
246,1.42,45.09,15,25
247,1.41,45.32,10,31
248,1.41,45.40,8,15
249,1.48,45.51,10,18
250,1.48,45.65,11,25
251,1.51,45.71,7,14
252,1.62,45.88,9,19
253,1.66,46.10,9,20
254,1.75,46.26,9,14
255,1.69,46.35,9,15
256,1.75,46.51,12,35
257,1.63,46.68,7,18
258,1.65,46.88,12,28
259,1.64,46.99,8,16
260,1.71,47.18,8,14
261,1.65,47.25,6,12
262,1.77,47.34,7,15
263,1.87,47.59,8,24
264,2.00,47.82,7,14
265,1.98,48.04,6,15
266,2.03,48.31,9,19
267,2.02,48.53,11,27
268,2.01,48.77,11,17
269,1.98,48.96,9,17
270,1.99,49.29,7,19
271,2.04,49.58,12,27
272,2.02,49.82,9,23
273,1.96,50.18,8,21
274,1.89,50.41,10,25
275,1.88,50.71,11,23
276,1.73,50.83,8,16
277,1.61,50.93,6,12
278,1.64,51.07,12,35
279,1.57,51.31,9,21
280,1.60,51.46,9,19
281,1.71,51.62,15,26
282,1.77,51.79,10,21
283,1.65,51.98,5,16
284,1.65,52.12,8,13
285,1.71,52.56,12,28
286,1.77,52.59,4,8
287,1.84,52.70,8,16
288,1.84,52.93,7,16
289,1.73,52.96,5,6
290,1.70,53.09,7,15
291,1.89,53.23,6,10
292,1.90,53.54,6,18
293,1.81,53.84,10,25
294,1.84,53.90,5,7
295,1.77,53.98,6,10
296,1.66,54.29,11,22
297,1.74,54.40,6,11
298,1.65,54.46,8,17
299,1.68,54.55,6,7
300,1.77,54.75,7,15
301,1.73,54.83,4,7
302,1.78,54.94,7,13
303,1.76,55.11,11,21
304,1.81,55.28,8,20
305,1.83,55.36,7,12
306,1.91,55.54,4,8
307,1.99,55.59,3,11
308,1.98,55.75,7,15
309,2.08,55.94,10,17
310,2.07,56.26,9,25
311,1.94,56.61,13,33
312,1.84,56.91,11,19
313,1.82,57.36,10,23
314,1.84,57.39,4,4
315,1.96,57.58,8,16
316,1.97,57.63,6,8
317,1.95,57.92,10,28
318,1.80,58.13,6,14
319,1.95,58.28,6,11
320,1.89,58.72,10,30
321,1.87,58.81,6,8
322,1.83,59.13,9,22
323,1.79,59.28,8,14
324,1.77,59.60,8,24
325,1.67,59.99,10,24
326,1.72,60.15,12,21
327,1.65,60.25,8,14
328,1.65,60.52,10,23
329,1.71,60.74,13,21
330,1.77,60.88,3,9
331,1.73,61.09,13,19
332,1.75,61.18,7,10
333,1.71,61.41,11,19
334,1.71,61.51,4,10
335,1.61,61.60,6,6
336,1.58,61.86,11,34
337,1.55,61.95,7,14
338,1.56,62.08,11,21
339,1.66,62.27,7,13
340,1.56,62.42,7,12
341,1.54,62.73,9,31
342,1.53,62.98,9,22
343,1.50,63.04,6,18
344,1.47,63.24,11,21
345,1.45,63.41,10,18
346,1.40,63.62,11,28
347,1.47,63.75,10,22
348,1.42,63.99,9,21
349,1.50,64.06,4,7
350,1.59,64.18,3,15
351,1.55,64.39,10,26
352,1.57,64.52,5,8
353,1.62,64.57,3,7
354,1.61,64.71,8,14
355,1.69,64.82,7,12
356,1.64,64.95,9,18
357,1.74,65.04,5,10
358,1.77,65.27,7,22
359,1.74,65.51,10,25
360,1.65,65.78,7,17
361,1.69,65.92,6,19
362,1.66,66.13,10,20
363,1.61,66.27,7,9
364,1.66,66.48,9,22
365,1.60,66.66,10,23
366,1.60,66.95,11,24
367,1.65,67.21,10,22
368,1.68,67.38,10,17
369,1.53,67.48,9,21
370,1.47,67.62,7,22
371,1.53,67.76,7,16
372,1.62,67.98,8,19
373,1.62,68.03,6,6
374,1.69,68.11,8,13
375,1.63,68.19,8,11
376,1.49,68.33,8,14
377,1.48,68.50,9,26
378,1.52,68.72,10,20
379,1.55,68.80,4,11
380,1.46,69.09,8,28
381,1.50,69.37,13,30
382,1.49,69.55,10,19
383,1.47,69.73,10,23
384,1.42,69.90,8,25
385,1.39,69.96,3,10
386,1.37,70.09,8,20
387,1.35,70.30,7,19
388,1.30,70.40,10,27
389,1.36,70.65,16,40
390,1.39,70.71,6,9
391,1.42,70.79,5,17
392,1.38,70.97,13,30
393,1.40,71.16,11,23
394,1.24,71.35,5,16
395,1.31,71.45,9,22
396,1.35,71.92,15,62
397,1.37,72.05,8,16
398,1.40,72.27,8,27
399,1.41,72.48,11,29
400,1.47,72.77,15,28
401,1.53,72.92,5,12
402,1.58,73.04,7,15
403,1.60,73.44,11,37
404,1.69,73.58,5,14
405,1.75,73.67,10,21
406,1.73,73.87,9,16
407,1.81,74.01,9,18
408,1.80,74.29,6,16
409,1.82,74.43,12,19
410,1.84,74.56,7,14
411,1.83,74.68,6,15
412,1.77,74.87,9,18
413,1.89,74.97,7,15
414,1.93,75.13,5,13
415,2.00,75.33,9,28
416,2.11,75.39,3,4
417,2.06,75.56,9,20
418,2.08,75.67,8,19
419,2.12,75.69,2,2
420,2.07,75.82,8,13
421,1.98,76.07,9,19
422,1.99,76.34,7,27
423,1.94,76.35,1,2
424,2.04,76.51,8,14
425,2.00,76.60,4,8
426,2.03,76.75,10,16
427,1.96,76.98,8,15
428,2.04,77.15,7,23
429,2.04,77.36,7,20
430,2.14,77.44,7,10
431,2.21,77.72,9,20
432,2.20,77.88,6,9
433,2.20,78.06,7,13
434,2.24,78.21,8,12
435,2.26,78.42,5,11
436,2.11,78.69,8,14
437,2.23,78.75,4,5
438,2.15,78.86,7,15
439,2.10,79.04,8,15
440,1.80,79.23,6,11
441,1.83,79.41,7,13
442,1.70,79.62,6,14
443,1.69,79.63,2,2
444,1.67,79.78,8,24
445,1.64,79.86,7,10
446,1.64,79.95,5,11
447,1.77,80.02,6,11
448,1.91,80.18,5,9
449,1.89,80.36,9,27
450,1.85,80.53,10,15
451,1.82,80.65,11,17
452,1.74,80.69,7,12
453,1.74,81.06,8,23
454,1.72,81.23,12,19
455,1.68,81.36,8,22
456,1.67,81.51,9,13
457,1.80,81.57,3,3
458,1.77,81.73,5,16
459,1.87,81.87,6,13
460,1.78,82.06,5,20
461,1.69,82.26,9,16
462,1.78,82.39,5,12
463,1.74,82.50,10,20
464,1.80,82.60,9,15
465,1.77,83.14,12,29
466,1.75,83.37,6,18
467,1.72,83.60,9,22
468,1.71,83.69,7,17
469,1.62,83.91,10,28
470,1.68,84.00,6,10
471,1.70,84.20,8,19
472,1.72,84.58,11,29
473,1.70,84.85,11,28
474,1.63,85.16,9,21
475,1.62,85.29,8,19
476,1.58,85.54,9,24
477,1.52,85.79,11,28
478,1.57,86.06,12,24
479,1.58,86.28,9,20
480,1.58,86.45,11,23
481,1.66,86.60,10,14
482,1.65,86.69,3,13
483,1.56,86.85,10,18
484,1.50,86.99,10,18
485,1.41,87.24,8,20
486,1.39,87.32,6,19
487,1.38,87.50,7,18
488,1.31,87.68,11,28
489,1.25,87.81,5,15
490,1.27,87.96,10,18
491,1.28,88.09,10,20
492,1.29,88.27,13,28
493,1.36,88.57,12,28
494,1.30,88.87,10,23
495,1.27,89.09,13,33
496,1.18,89.18,8,18
497,1.18,89.20,5,6
498,1.14,89.25,6,11
499,1.27,89.49,8,22
500,1.29,89.82,14,36
501,1.34,90.08,11,42
502,1.30,90.29,6,14
503,1.40,90.46,8,16
504,1.39,90.59,10,29
505,1.37,90.80,9,22
506,1.34,90.93,9,27
507,1.31,91.06,6,18
508,1.39,91.23,6,16
509,1.40,91.32,9,12
510,1.43,91.43,9,19
511,1.44,91.54,7,15
512,1.51,91.71,10,21
513,1.49,91.82,11,20
514,1.50,91.87,5,6
515,1.54,91.94,7,10
516,1.59,92.08,9,13
517,1.57,92.24,10,17
518,1.60,92.32,7,7
519,1.56,92.39,5,9
520,1.59,92.50,6,11
521,1.52,92.67,9,15
522,1.50,92.74,7,13
523,1.51,92.77,3,4
524,1.36,92.92,8,16
525,1.41,93.09,11,19
526,1.43,93.21,6,14
527,1.43,93.41,11,20
528,1.41,93.51,6,13
529,1.40,93.74,12,23
530,1.40,93.91,13,28
531,1.42,93.96,5,9
532,1.39,94.10,6,13
533,1.36,94.18,4,8
534,1.30,94.34,9,21
535,1.30,94.55,11,27
536,1.18,94.68,6,22
537,1.22,94.80,3,11
538,1.24,94.96,13,32
539,1.24,95.26,9,43
540,1.23,95.39,7,15
541,1.26,95.77,8,33
542,1.29,95.93,10,27
543,1.37,96.16,14,35
544,1.32,96.31,6,19
545,1.28,96.42,8,11
546,1.36,96.65,9,22
547,1.43,96.84,9,32
548,1.42,96.91,4,7
549,1.41,97.05,7,15
550,1.49,97.21,9,30
551,1.37,97.31,7,13
552,1.28,97.62,14,30
553,1.28,97.77,8,23
554,1.23,97.94,8,18
555,1.29,98.03,6,10
556,1.27,98.19,10,19
557,1.17,98.41,7,23
558,1.16,98.54,9,25
559,1.09,98.63,8,15
560,1.07,98.75,9,25
561,1.06,98.90,12,25
562,1.06,99.14,9,35
563,1.09,99.20,7,18
564,1.06,99.31,6,13
565,0.99,99.32,1,1
566,0.90,99.49,11,19
567,0.94,99.55,7,16
568,0.97,99.67,10,22
569,1.01,99.89,6,31
570,1.09,99.98,3,11
571,1.14,100.09,7,18
572,1.20,100.16,8,23
573,1.29,100.23,6,9
574,1.27,100.35,7,15
575,1.38,100.57,10,22
576,1.43,100.60,4,5
577,1.46,100.72,4,14
578,1.51,100.89,5,24
579,1.51,100.97,8,17
580,1.46,101.06,7,11
581,1.42,101.12,4,16
582,1.40,101.58,10,36
583,1.40,101.83,11,28
584,1.27,102.09,8,19
585,1.30,102.30,6,13
586,1.42,102.40,6,11
587,1.42,102.57,7,20
588,1.40,102.79,7,18
589,1.36,102.89,7,13
590,1.42,102.99,8,26
591,1.44,103.13,7,14
592,1.41,103.29,8,24
593,1.44,103.36,6,11
594,1.35,103.44,9,15
595,1.36,103.61,4,14
596,1.35,103.75,10,23
597,1.37,103.85,8,13
598,1.33,103.98,5,13
599,1.32,104.09,9,17
600,1.31,104.24,8,18
601,1.31,104.31,5,9
602,1.47,104.43,7,13
603,1.53,104.52,8,17
604,1.53,104.69,9,19
605,1.46,104.76,5,9
606,1.53,104.83,6,13
607,1.60,104.90,6,9
608,1.60,104.98,3,7
609,1.72,105.12,7,19
610,1.73,105.39,9,22
611,1.68,105.59,11,25
612,1.73,105.80,9,30
613,1.68,105.97,10,18
614,1.70,106.09,9,20
615,1.62,106.29,6,16
616,1.62,106.73,13,30
617,1.69,106.99,13,31
618,1.72,107.25,11,21
619,1.77,107.48,8,24
620,1.81,107.56,6,11
621,1.85,107.72,9,17
622,1.84,107.87,8,13
623,1.66,107.99,5,11
624,1.74,108.03,4,6
625,1.78,108.13,5,7
626,1.76,108.37,11,23
627,1.76,108.38,2,6
628,1.77,108.58,12,25
629,1.67,108.71,10,21
630,1.62,109.09,10,22
631,1.69,109.30,10,22
632,1.65,109.78,9,33
633,1.68,110.11,15,33
634,1.65,110.32,7,17
635,1.67,110.39,4,13
636,1.67,110.70,13,25
637,1.72,110.84,7,11
638,1.73,110.95,7,14
639,1.78,111.11,8,13
640,1.60,111.23,6,10
641,1.63,111.47,10,19
642,1.73,111.58,6,11
643,1.72,111.68,6,7
644,1.71,111.84,8,14
645,1.68,111.98,6,12
646,1.66,112.17,9,23
647,1.67,112.23,5,8
648,1.70,112.44,9,20
649,1.75,112.62,11,18
650,1.72,112.81,7,20
651,1.68,112.96,8,17
652,1.62,113.19,12,23
653,1.55,113.40,10,12
654,1.53,113.56,6,11
655,1.48,113.66,6,10
656,1.64,113.81,10,16
657,1.65,114.03,8,25
658,1.51,114.09,4,7
659,1.51,114.19,5,13
660,1.53,114.40,7,28
661,1.57,114.48,7,14
662,1.50,114.58,7,17
663,1.52,114.87,14,43
664,1.69,115.06,10,16
665,1.74,115.40,9,18
666,1.72,115.49,9,13
667,1.85,115.55,5,11
668,1.78,115.86,9,26
669,1.74,116.09,13,29
670,1.66,116.30,9,16
671,1.55,116.33,8,18
672,1.51,116.56,10,33
673,1.58,116.70,5,11
674,1.56,116.84,12,23
675,1.56,116.93,7,22
676,1.53,117.00,6,15
677,1.57,117.11,8,17
678,1.55,117.18,7,16
679,1.56,117.34,9,23
680,1.62,117.61,9,22
681,1.67,117.70,8,16
682,1.61,117.95,9,17
683,1.64,118.69,15,47
684,1.61,118.80,5,14
685,1.67,118.98,9,24
686,1.64,119.09,7,13
687,1.67,119.55,14,34
688,1.55,119.86,7,17
689,1.51,120.12,8,17
690,1.57,120.28,8,20
691,1.47,120.42,6,14
692,1.39,120.48,8,12
693,1.36,120.60,6,18
694,1.37,120.70,4,12
695,1.39,120.90,12,29
696,1.35,121.13,9,26
697,1.42,121.21,8,13
698,1.44,121.29,6,14
699,1.47,121.55,13,27
700,1.44,121.84,11,27
701,1.50,121.93,7,11
702,1.44,122.13,10,18
703,1.38,122.14,2,4
704,1.47,122.25,6,14
705,1.50,122.48,9,19
706,1.50,122.73,13,30
707,1.38,122.86,6,13
708,1.45,122.97,7,15
709,1.47,123.08,6,12
710,1.50,123.20,8,16
711,1.54,123.53,6,25
712,1.51,123.70,6,16
713,1.46,123.81,9,15
714,1.51,123.99,8,15
715,1.61,124.16,4,14
716,1.59,124.46,13,48
717,1.66,124.54,8,15
718,1.63,124.69,6,16
719,1.56,124.82,6,24
720,1.51,124.92,8,20
721,1.50,125.03,6,9
722,1.48,125.15,6,17
723,1.53,125.39,14,32
724,1.53,125.45,6,22
725,1.39,125.55,10,18
726,1.47,125.65,7,13
727,1.44,125.85,10,27
728,1.42,126.05,7,31
729,1.43,126.20,8,19
730,1.41,126.25,6,8
731,1.31,126.49,7,21
732,1.25,126.69,9,35
733,1.27,126.80,8,17
734,1.30,126.92,9,10
735,1.34,127.05,7,17
736,1.34,127.09,4,7
737,1.36,127.27,13,25
738,1.37,127.40,13,24
739,1.30,127.53,8,19
740,1.30,127.59,3,8
741,1.32,127.73,7,17
742,1.28,127.84,6,17
743,1.28,128.20,12,31
744,1.25,128.29,6,13
745,1.31,128.36,6,15
746,1.35,128.42,9,15
747,1.30,128.62,13,29
748,1.20,128.71,5,6
749,1.29,128.77,4,9
750,1.26,128.90,9,19
751,1.27,129.03,11,28
752,1.22,129.13,9,15
753,1.25,129.33,10,24
754,1.29,129.36,5,7
755,1.35,129.42,7,12
756,1.41,129.51,5,12
757,1.37,129.76,12,26
758,1.41,129.98,9,22
759,1.46,130.02,6,10
760,1.56,130.09,5,7
761,1.66,130.21,5,13
762,1.60,130.46,5,14
763,1.50,130.49,2,4
764,1.57,130.65,12,23
765,1.52,130.69,3,5
766,1.50,130.79,6,9
767,1.54,130.95,7,17
768,1.52,131.15,6,20
769,1.49,131.24,6,10
770,1.56,131.33,6,12
771,1.62,131.37,5,7
772,1.53,131.51,7,19
773,1.53,131.66,7,17
774,1.57,131.73,7,8
775,1.52,131.81,5,8
776,1.46,132.03,9,20
777,1.44,132.15,6,14
778,1.58,132.16,2,2
779,1.62,132.38,7,18
780,1.66,132.44,7,9
781,1.64,132.61,7,12
782,1.73,132.63,2,4
783,1.96,132.93,7,19
784,2.07,132.97,3,3
785,1.98,133.18,8,20
786,1.90,133.34,9,17
787,1.91,133.59,9,16
788,1.97,133.65,4,5
789,1.79,133.81,7,19
790,1.78,134.15,10,26
791,1.75,134.23,9,11
792,1.71,134.29,5,9
793,1.72,134.42,8,20
794,1.71,134.83,9,24
795,1.79,134.96,9,14
796,1.83,135.09,10,14
797,1.76,135.26,8,17
798,1.71,135.33,7,9
799,1.73,135.58,8,22
800,1.74,135.79,9,25
801,1.73,136.03,10,19
802,1.72,136.19,8,22
803,1.78,136.31,10,16
804,1.75,136.34,4,5
805,1.65,136.42,4,10
806,1.60,136.66,8,18
807,1.57,137.01,12,30
808,1.64,137.07,4,7
809,1.57,137.19,2,5
810,1.57,137.41,8,30
811,1.62,137.72,7,22
812,1.75,137.84,6,12
813,1.82,138.03,8,16
814,1.89,138.19,7,16
815,1.93,138.40,7,17
816,1.93,138.50,7,9
817,1.95,138.56,4,6
818,2.01,138.76,7,18
819,2.00,138.89,8,13
820,1.95,139.01,8,17
821,1.94,139.11,6,9
822,1.93,139.19,7,15
823,1.95,139.37,8,16
824,1.85,139.65,8,18
825,1.84,139.69,3,7
826,1.91,139.83,9,12
827,1.91,140.02,10,15
828,1.83,140.18,8,9
829,1.96,140.24,5,13
830,2.04,140.40,7,12
831,2.06,140.47,6,10
832,2.11,140.70,3,9
833,2.13,140.82,7,9
834,2.16,140.97,7,11
835,2.13,141.05,6,13
836,1.97,141.07,3,4
837,1.88,141.17,4,9
838,1.83,141.25,9,12
839,1.84,141.49,13,26
840,1.86,141.69,8,12
841,1.79,141.83,9,24
842,1.82,142.06,15,36
843,1.86,142.26,13,26
844,1.89,142.37,9,13
845,1.99,142.54,6,16
846,2.07,142.62,5,6
847,2.12,142.66,2,2
848,2.17,142.80,8,12
849,1.94,143.13,8,13
850,2.18,143.18,5,6
851,2.05,143.34,7,14
852,2.08,143.49,10,19
853,2.00,143.71,11,19
854,1.87,143.86,6,13
855,1.88,144.05,7,13
856,1.87,144.25,11,17
857,1.77,144.35,6,9
858,1.85,144.47,6,10
859,1.85,144.54,4,7
860,1.80,144.75,8,18
861,1.75,144.83,3,5
862,1.77,144.90,4,11
863,1.73,145.08,9,12
864,1.72,145.23,8,14
865,1.74,145.30,8,13
866,1.73,145.49,8,15
867,1.68,145.51,5,11
868,1.71,145.61,8,18
869,1.67,145.75,7,17
870,1.76,145.80,4,5
871,1.74,145.94,8,17
872,1.67,146.17,7,15
873,1.75,146.24,4,7
874,1.72,146.36,7,18
875,1.62,146.63,6,13
876,1.78,146.84,10,24
877,1.78,147.19,9,25
878,1.83,147.27,5,6
879,1.79,147.46,12,18
880,1.68,147.63,7,17
881,1.80,147.75,6,11
882,1.88,147.83,6,10
883,2.01,147.91,4,8
884,1.94,147.97,5,8
885,1.95,148.08,5,9
886,1.82,148.42,10,17
887,1.85,148.56,7,15
888,1.93,148.70,7,14
889,2.02,148.82,7,10
890,2.00,148.88,3,6
891,2.11,149.04,8,10
892,2.10,149.36,11,21
893,2.02,149.68,9,18
894,1.96,149.74,2,5
895,2.07,149.89,3,13
896,2.01,150.08,7,17
897,1.98,150.19,5,8
898,1.90,150.22,4,5
899,1.95,150.51,13,23
900,1.81,150.70,9,14
901,1.71,150.81,6,10
902,1.72,150.93,6,14
903,1.85,151.22,7,21
904,1.87,151.35,6,9
905,1.87,151.50,7,10
906,1.89,151.64,5,15
907,1.98,151.82,7,24
908,2.03,151.93,4,9
909,2.18,152.03,5,8
910,2.20,152.30,8,16
911,2.30,152.48,5,9
912,2.33,152.55,3,4
913,2.28,152.86,9,25
914,2.26,152.93,4,9
915,2.25,152.99,3,6
916,2.21,153.46,8,21
917,2.11,153.62,7,14
918,2.12,153.90,6,15
919,1.93,154.05,7,13
920,1.94,154.15,5,7
921,1.97,154.39,8,16
922,1.89,154.52,7,14
923,1.94,154.78,10,27
924,1.95,154.90,8,13
925,1.83,155.00,7,15
926,1.80,155.26,11,26
927,1.77,155.53,8,20
928,1.79,155.64,7,10
929,1.81,155.83,8,18
930,1.79,156.03,7,11
931,1.89,156.27,10,28
932,1.94,156.37,4,9
933,1.90,156.53,11,21
934,1.86,156.68,7,14
935,1.78,156.73,4,6
936,1.86,156.92,8,16
937,1.84,157.20,10,20
938,1.76,157.35,10,16
939,1.75,157.65,12,25
940,1.74,157.90,10,21
941,1.85,158.17,6,12
942,1.91,158.37,10,18
943,1.85,158.48,7,13
944,1.85,158.83,8,21
945,1.89,158.99,9,18
946,1.88,159.27,9,19
947,1.87,159.54,11,24
948,1.75,159.66,5,9
949,1.80,159.89,10,15
950,1.83,160.00,5,10
951,1.93,160.06,5,9
952,1.85,160.27,8,15
953,1.85,160.37,5,8
954,1.93,160.50,6,11
955,1.85,160.72,9,21
956,1.82,160.94,9,22
957,1.77,161.04,9,15
958,1.72,161.16,5,12
959,1.60,161.26,5,11
960,1.60,161.34,6,8
961,1.58,161.41,7,13
962,1.55,161.58,7,16
963,1.47,161.63,7,12
964,1.42,161.80,7,13
965,1.55,161.97,8,16
966,1.58,162.25,12,32
967,1.58,162.32,4,6
968,1.59,162.51,9,22
969,1.66,162.61,8,14
970,1.66,162.79,7,16
971,1.55,162.95,9,12
972,1.63,163.13,9,15
973,1.65,163.19,4,8
974,1.65,163.33,9,17
975,1.61,163.45,6,12
976,1.66,163.67,10,22
977,1.67,163.81,7,12
978,1.66,164.09,9,22
979,1.69,164.28,11,27
980,1.68,164.40,6,14
981,1.66,164.52,8,16
982,1.64,164.72,5,19
983,1.65,164.88,10,19
984,1.56,165.08,8,26
985,1.49,165.19,7,15
986,1.48,165.34,7,16
987,1.45,165.43,7,10
988,1.59,165.55,8,14
989,1.64,165.66,9,15
990,1.57,165.69,5,6
991,1.50,165.86,6,10
992,1.54,165.90,5,6
993,1.54,165.98,5,15
994,1.53,166.13,12,28
995,1.57,166.59,11,40
