Step,Price,ManagerIncome,NbOp,NbSh
99,4.11,15.88,2,3
100,4.31,15.90,1,1
101,4.55,15.91,2,2
102,5.21,15.92,1,1
103,5.22,16.23,5,8
104,5.81,16.23,1,2
105,6.39,16.23,2,3
106,6.93,16.34,2,2
107,6.68,16.62,4,5
108,6.88,16.74,4,4
109,7.46,16.81,2,2
110,7.72,17.29,6,8
111,7.26,17.52,3,4
112,6.80,17.63,1,2
113,6.64,17.65,1,1
114,6.64,17.65,0,0
115,6.00,17.85,4,5
116,6.52,17.97,4,4
117,6.27,18.01,1,1
118,6.58,18.06,2,2
119,6.11,18.15,2,2
120,6.11,18.15,0,0
121,6.08,18.18,2,2
122,6.08,18.18,0,0
123,5.98,18.21,1,1
124,5.98,18.32,4,4
125,6.06,18.51,3,8
126,5.71,18.51,1,1
127,5.48,18.53,1,2
128,5.20,18.60,2,2
129,5.20,18.60,0,0
130,5.45,18.65,3,3
131,5.32,18.84,2,4
132,5.43,18.89,1,1
133,5.48,19.04,4,4
134,5.45,19.10,3,4
135,5.44,19.25,5,6
136,5.23,19.28,1,1
137,5.39,19.37,4,5
138,5.39,19.37,0,0
139,5.56,19.40,2,2
140,5.59,19.41,2,2
141,5.47,19.70,3,6
142,5.54,19.85,5,5
143,5.28,19.93,2,2
144,5.32,20.05,4,6
145,5.32,20.05,0,0
146,5.47,20.05,1,1
147,5.47,20.05,0,0
148,5.70,20.09,1,1
149,6.27,20.13,1,1
150,6.27,20.13,0,0
151,6.90,20.20,1,1
152,6.90,20.20,0,0
153,7.35,20.25,2,3
154,8.23,20.25,1,1
155,8.24,20.65,4,5
156,8.75,20.71,1,1
157,8.50,21.14,5,7
158,8.84,21.15,1,1
159,8.82,21.23,4,4
160,9.49,21.52,2,3
161,8.86,21.61,2,2
162,8.37,21.66,1,1
163,8.52,21.92,2,4
164,8.91,21.96,1,1
165,8.49,22.17,1,4
166,7.67,22.40,3,6
167,7.71,22.44,4,5
168,7.72,22.47,1,1
169,7.66,22.50,1,1
170,6.81,22.52,1,1
171,7.34,22.57,3,4
172,7.43,22.73,2,3
173,7.30,22.83,3,3
174,7.16,22.88,1,2
175,7.02,23.00,3,4
176,7.23,23.08,1,2
177,7.39,23.11,2,2
178,7.19,23.21,4,6
179,7.82,23.22,1,1
180,7.58,23.32,1,1
181,7.20,23.41,2,2
182,7.15,23.43,1,1
183,7.29,23.57,2,2
184,6.26,23.68,1,3
185,5.98,23.77,3,3
186,6.24,24.00,3,4
187,6.40,24.14,1,2
188,5.81,24.82,4,8
189,5.31,24.95,3,6
190,5.91,25.14,3,3
191,5.90,25.19,2,2
192,5.90,25.19,0,0
193,5.90,25.19,0,0
194,6.31,25.33,3,3
195,6.24,25.36,1,1
196,6.27,25.38,1,1
197,6.54,25.64,1,5
198,6.54,25.79,4,9
199,7.35,25.79,2,2
200,7.18,25.89,2,2
201,7.04,25.98,2,6
202,6.18,26.03,2,4
203,6.89,26.18,3,4
204,6.36,26.19,1,1
205,6.53,26.25,1,1
206,6.88,26.41,3,3
207,7.33,26.66,4,7
208,7.33,26.66,0,0
209,7.37,26.74,2,2
210,7.42,26.75,1,1
211,7.42,26.75,0,0
212,7.42,26.75,0,0
213,7.42,26.75,0,0
214,7.42,26.75,0,0
215,7.41,26.95,4,4
216,7.24,27.08,3,3
217,7.06,27.10,1,3
218,6.69,27.20,1,1
219,5.98,27.20,1,1
220,5.98,27.20,0,0
221,6.39,27.26,1,1
222,6.56,27.32,3,3
223,6.75,27.39,1,1
224,6.80,27.40,1,1
225,6.80,27.40,0,0
226,7.39,27.42,1,1
227,7.78,27.71,2,4
228,7.32,28.00,7,9
229,7.50,28.13,3,4
230,7.50,28.13,0,0
231,7.74,28.16,2,3
232,7.77,28.28,1,1
233,7.77,28.28,0,0
234,7.65,28.30,1,2
235,7.43,28.40,3,3
236,7.43,28.40,0,0
237,7.43,28.40,0,0
238,7.38,28.58,4,5
239,7.38,28.58,0,0
240,7.91,28.60,1,2
241,7.27,28.70,2,3
242,7.58,28.82,3,3
243,8.05,28.98,1,2
244,8.05,28.98,0,0
245,7.77,29.17,4,5
246,8.64,29.29,2,3
247,7.66,29.29,1,1
248,7.86,29.44,3,3
249,7.42,29.50,2,2
250,7.49,29.51,1,1
251,7.49,29.51,0,0
252,7.49,29.51,0,0
253,7.49,29.51,0,0
254,6.44,29.52,1,1
255,7.04,29.54,1,2
256,7.59,29.56,1,1
257,7.58,29.62,1,1
258,7.58,29.62,0,0
259,7.48,29.71,1,1
260,7.44,29.83,2,2
261,7.76,29.88,1,1
262,7.22,29.91,1,1
263,7.22,29.91,0,0
264,7.22,29.91,0,0
265,7.16,30.65,4,9
266,7.69,30.70,1,1
267,7.37,30.84,4,7
268,7.13,31.01,3,4
269,7.29,31.05,2,2
270,6.77,31.09,2,2
271,6.45,31.24,3,4
272,6.45,31.24,0,0
273,6.74,31.34,2,2
274,7.08,31.41,1,2
275,7.01,31.56,3,3
276,7.58,31.57,2,3
277,7.28,31.63,2,2
278,7.28,31.63,0,0
279,7.28,31.63,0,0
280,7.41,31.63,1,1
281,7.07,31.64,1,1
282,7.26,31.66,1,1
283,6.73,31.79,2,3
284,6.52,31.94,2,2
285,6.52,31.94,0,0
286,7.57,32.00,1,2
287,7.02,32.03,2,2
288,7.09,32.16,3,4
289,6.19,32.19,1,2
290,5.85,32.21,1,1
291,5.45,32.22,2,2
292,5.80,32.42,4,6
293,6.25,32.45,2,2
294,6.55,32.52,3,3
295,6.96,32.56,1,1
296,6.96,32.56,0,0
297,6.62,32.70,1,2
298,6.94,32.78,2,2
299,7.51,32.83,1,1
300,7.51,32.83,0,0
301,6.89,33.34,5,8
302,6.57,33.60,5,6
303,6.41,33.70,3,3
304,6.39,33.81,4,7
305,5.78,33.84,1,1
306,6.18,33.90,1,1
307,6.32,33.91,2,2
308,5.55,33.94,2,2
309,5.68,34.06,2,2
310,6.01,34.27,5,5
311,5.62,34.38,4,4
312,5.59,34.42,3,3
313,5.80,34.55,4,5
314,6.00,34.72,4,8
315,5.90,34.74,1,1
316,5.82,34.91,4,6
317,5.53,35.21,3,6
318,5.53,35.21,0,0
319,5.68,35.28,2,2
320,5.03,35.47,3,4
321,4.89,35.63,3,5
322,5.15,35.73,4,7
323,5.23,35.80,2,2
324,5.08,35.86,1,2
325,4.97,35.95,3,4
326,5.09,35.96,1,1
327,5.09,35.96,0,0
328,5.09,35.96,0,0
329,5.04,35.98,2,3
330,5.84,36.05,1,1
331,5.64,36.07,2,2
332,5.49,36.20,3,3
333,6.03,36.25,1,1
334,6.81,36.42,3,3
335,5.98,36.64,5,5
336,5.53,37.02,5,7
337,5.52,37.04,1,3
338,6.22,37.08,1,1
339,6.41,37.10,3,3
340,6.48,37.16,3,4
341,6.84,37.43,2,4
342,6.43,37.43,1,1
343,7.14,37.49,2,2
344,7.14,37.49,0,0
345,7.31,37.49,1,2
346,6.50,37.69,2,4
347,6.35,37.79,2,2
348,6.76,37.85,1,1
349,6.68,38.25,2,5
350,6.48,38.45,5,6
351,6.52,38.53,2,2
352,6.56,38.60,2,3
353,7.03,38.63,1,1
354,6.73,38.74,2,2
355,6.49,38.95,3,3
356,6.00,39.12,2,3
357,5.89,39.41,3,6
358,5.66,39.42,1,1
359,5.86,39.46,1,1
360,6.51,39.49,1,1
361,6.56,39.75,3,8
362,6.72,39.79,1,1
363,7.28,39.86,1,1
364,7.74,39.87,1,1
365,7.74,39.87,0,0
366,7.76,40.26,2,5
367,8.59,40.26,1,1
368,9.08,40.29,1,1
369,8.55,40.45,2,2
370,8.08,40.68,2,5
371,8.08,40.68,0,0
372,8.41,40.71,2,2
373,8.41,40.71,0,0
374,9.08,40.77,1,2
375,8.96,40.78,1,1
376,9.13,41.01,3,3
377,8.65,41.01,1,1
378,8.40,41.06,2,2
379,7.94,41.10,2,2
380,7.37,41.16,2,2
381,7.34,41.21,2,2
382,7.39,41.56,2,8
383,7.33,41.66,2,4
384,8.02,41.73,2,2
385,8.02,41.73,0,0
386,7.21,41.93,3,4
387,6.85,41.97,1,1
388,7.18,42.02,2,2
389,7.30,42.11,2,3
390,6.52,42.17,2,2
391,6.13,42.41,4,8
392,5.77,42.44,2,2
393,4.88,42.61,2,3
394,4.82,42.81,3,5
395,4.98,42.92,4,5
396,5.31,43.00,3,3
397,5.11,43.08,2,3
398,5.08,43.34,4,6
399,5.08,43.34,0,0
400,5.12,43.49,5,8
401,5.38,43.55,1,1
402,5.68,43.56,1,1
403,5.45,43.62,1,2
404,5.66,43.80,5,10
405,5.66,43.80,0,0
406,5.52,44.09,3,6
407,5.61,44.11,1,1
408,5.46,44.23,3,4
409,5.96,44.30,2,2
410,5.96,44.30,0,0
411,5.78,44.30,1,2
412,5.90,44.41,5,8
413,5.81,44.62,3,3
414,5.72,44.72,3,3
415,5.96,45.03,3,6
416,6.18,45.15,5,5
417,5.86,45.19,1,1
418,6.18,45.26,2,2
419,6.13,45.28,1,1
420,5.78,45.29,1,1
421,5.92,45.33,2,2
422,5.47,45.36,2,3
423,5.80,45.62,2,5
424,5.51,45.64,1,1
425,5.98,45.71,2,2
426,6.92,45.94,1,3
427,5.94,45.98,2,3
428,6.41,46.04,1,1
429,6.45,46.20,4,5
430,6.45,46.20,0,0
431,6.14,46.64,2,11
432,6.17,46.83,2,3
433,6.40,46.93,3,4
434,6.14,47.08,5,12
435,6.81,47.11,2,2
436,6.81,47.20,2,2
437,6.81,47.20,0,0
438,6.72,47.29,2,2
439,6.72,47.29,0,0
440,6.98,47.43,2,2
441,6.28,47.51,2,2
442,6.28,47.51,0,0
443,6.80,47.53,1,2
444,6.80,47.53,0,0
445,6.80,47.53,0,0
446,7.61,47.59,1,1
447,7.61,47.59,0,0
448,7.61,47.59,0,0
449,7.93,47.60,1,2
450,7.43,47.65,1,2
451,6.42,47.80,5,5
452,6.24,47.90,3,3
453,6.45,47.96,1,1
454,6.22,48.02,2,3
455,6.32,48.11,2,2
456,6.81,48.15,2,2
457,6.65,48.18,1,1
458,6.57,48.29,2,2
459,6.46,48.48,4,4
460,6.46,48.48,0,0
461,6.66,48.57,2,2
462,6.49,48.79,3,6
463,6.06,48.81,2,2
464,6.06,48.81,0,0
465,5.90,49.19,3,7
466,5.69,49.40,4,5
467,5.61,49.42,1,1
468,5.73,49.45,1,1
469,5.53,49.50,1,1
470,5.61,49.53,2,2
471,5.24,49.56,1,1
472,4.95,49.62,3,4
473,5.29,49.66,2,2
474,5.44,49.70,1,1
475,6.24,50.51,5,12
476,5.82,50.61,2,3
477,6.27,50.63,1,1
478,6.24,50.70,2,2
479,6.98,50.71,1,1
480,8.05,50.78,1,1
481,7.91,50.78,1,1
482,8.25,50.80,1,1
483,8.15,51.02,1,4
484,8.41,51.15,2,2
485,7.39,51.43,4,4
486,6.78,51.66,2,3
487,7.23,51.73,2,11
488,6.64,51.81,1,1
489,6.64,51.81,0,0
490,6.54,51.92,4,5
491,6.11,51.95,2,3
492,6.54,51.98,1,1
493,7.03,52.09,1,1
494,6.68,52.23,3,3
495,6.53,52.42,6,8
496,6.69,52.51,3,3
497,6.67,52.56,3,4
498,6.42,52.68,4,12
499,6.08,52.79,2,2
500,6.77,52.81,2,2
501,6.77,52.81,0,0
502,6.72,52.81,1,2
503,6.59,52.92,2,2
504,6.36,53.02,2,3
505,6.27,53.15,2,2
506,6.54,53.16,1,1
507,6.92,53.28,1,4
508,6.69,53.40,2,2
509,6.14,53.55,3,3
510,6.46,53.56,1,1
511,6.46,53.56,0,0
512,6.78,53.56,1,1
513,7.26,53.57,1,1
514,7.37,53.66,2,2
515,7.91,53.77,4,4
516,8.10,53.80,3,3
517,7.66,53.85,1,1
518,7.44,53.87,1,1
519,6.78,53.87,1,1
520,7.15,53.95,1,1
521,7.10,53.97,1,1
522,8.33,54.13,2,2
523,8.33,54.13,0,0
524,7.96,54.29,1,4
525,8.63,54.46,3,4
526,7.99,54.52,1,1
527,7.99,54.52,0,0
528,7.99,54.52,0,0
529,7.99,54.52,0,0
530,7.99,54.52,0,0
531,7.99,54.52,0,0
532,8.55,54.59,2,3
533,8.27,54.67,1,1
534,8.27,54.67,0,0
535,8.27,54.67,0,0
536,8.46,54.70,1,1
537,8.46,54.70,0,0
538,8.73,54.80,2,2
539,8.73,54.80,0,0
540,8.73,54.80,0,0
541,8.73,54.80,0,0
542,8.83,55.10,2,4
543,8.63,55.21,2,2
544,9.79,55.39,3,3
545,9.79,55.39,0,0
546,10.11,55.50,2,3
547,10.11,55.50,0,0
548,10.23,55.91,3,7
549,10.04,56.00,1,2
550,10.58,56.05,1,1
551,10.64,56.09,1,1
552,11.14,56.29,3,3
553,11.11,56.47,3,4
554,9.97,56.72,2,2
555,10.71,56.91,3,3
556,11.17,56.92,1,1
557,10.65,56.93,1,1
558,10.21,57.04,1,3
559,10.21,57.04,0,0
560,10.70,57.05,1,1
561,11.28,57.34,3,3
562,11.79,57.45,3,5
563,10.39,57.47,1,1
564,8.85,57.64,1,1
565,9.05,57.69,2,2
566,8.18,57.94,4,4
567,9.01,58.07,2,2
568,9.82,58.07,1,1
569,9.32,58.09,2,2
570,9.04,58.24,2,3
571,9.31,58.50,3,3
572,9.31,58.50,0,0
573,9.98,58.68,2,2
574,10.36,58.77,1,1
575,10.20,58.89,3,5
576,10.20,58.89,0,0
577,9.75,59.13,3,6
578,11.29,59.16,1,1
579,11.64,59.31,3,5
580,10.99,59.50,3,3
581,12.13,59.53,1,1
582,12.13,59.53,0,0
583,11.90,59.60,3,3
584,12.64,59.68,2,2
585,11.89,59.71,1,1
586,11.83,59.77,2,2
587,11.26,60.08,3,3
588,10.92,60.16,2,2
589,10.92,60.16,0,0
590,10.16,60.84,5,5
591,10.38,60.94,1,1
592,10.38,60.94,0,0
593,10.31,61.39,4,5
594,10.18,61.42,2,2
595,10.18,61.42,0,0
596,9.62,61.63,3,3
597,9.81,61.69,1,1
598,9.91,61.71,1,2
599,9.91,61.71,0,0
600,9.91,61.71,0,0
601,9.42,61.79,1,1
602,7.49,61.81,1,1
603,7.48,61.86,1,1
604,7.83,62.35,2,4
605,7.83,62.35,0,0
606,7.26,62.39,1,1
607,6.32,62.48,2,3
608,6.42,62.89,5,16
609,6.09,62.95,3,3
610,6.07,62.96,1,2
611,5.94,62.97,1,1
612,6.23,62.99,1,1
613,6.78,63.06,3,3
614,6.78,63.06,0,0
615,6.62,63.23,4,6
616,6.29,63.28,4,4
617,6.33,63.51,4,7
618,6.36,63.65,3,3
619,6.21,63.74,2,4
620,6.60,63.79,1,1
621,6.46,63.85,2,2
622,6.42,63.88,2,2
623,6.96,63.93,1,2
624,6.87,63.98,2,2
625,7.31,64.05,1,1
626,7.63,64.07,2,2
627,7.56,64.38,3,6
628,8.21,64.42,1,1
629,7.66,64.65,3,8
630,8.09,64.97,3,5
631,8.44,65.09,2,2
632,8.01,65.23,2,4
633,7.53,65.34,3,4
634,7.53,65.34,0,0
635,7.57,65.44,3,3
636,7.35,65.45,1,1
637,7.35,65.45,0,0
638,7.35,65.45,0,0
639,7.90,65.63,3,3
640,8.98,65.73,1,2
641,8.98,65.73,0,0
642,8.66,66.00,3,5
643,9.25,66.08,1,1
644,9.94,66.09,1,1
645,9.53,66.21,1,1
646,9.94,66.31,2,2
647,9.94,66.31,0,0
648,10.19,66.36,2,2
649,8.60,66.40,1,1
650,8.60,66.40,0,0
651,8.71,66.48,3,4
652,9.07,66.51,1,1
653,8.41,66.56,1,1
654,7.69,66.63,1,1
655,7.66,66.64,1,1
656,7.73,66.68,1,1
657,7.73,66.68,0,0
658,7.73,66.68,0,0
659,7.64,66.85,3,3
660,7.49,67.05,5,6
661,7.73,67.15,2,2
662,7.64,67.18,1,1
663,7.38,67.46,6,6
664,7.76,67.66,3,5
665,7.80,67.81,3,4
666,7.43,67.90,2,2
667,7.59,67.96,1,1
668,7.66,68.09,5,5
669,7.21,68.14,1,1
670,7.79,68.14,1,1
671,7.13,68.18,2,3
672,7.22,68.19,1,1
673,7.22,68.19,0,0
674,7.49,68.20,1,2
675,7.80,68.22,2,3
676,7.87,68.32,2,2
677,7.64,68.46,4,4
678,7.58,68.48,1,1
679,7.98,68.53,1,2
680,7.79,68.64,4,4
681,7.10,68.74,2,5
682,7.10,68.74,0,0
683,6.69,68.91,7,7
684,7.38,69.06,3,4
685,7.31,69.13,1,1
686,7.31,69.13,0,0
687,7.31,69.13,0,0
688,6.89,69.18,1,1
689,6.68,69.20,1,1
690,6.68,69.20,0,0
691,6.39,69.45,4,4
692,6.39,69.45,0,0
693,6.86,69.56,2,2
694,6.86,69.56,0,0
695,7.24,69.72,2,2
696,7.35,69.85,2,3
697,7.73,69.88,1,2
698,7.58,69.90,1,1
699,7.58,69.90,0,0
700,6.82,70.14,3,4
701,6.56,70.33,3,5
702,6.30,70.43,1,2
703,6.21,70.52,1,1
704,6.20,70.53,1,1
705,6.46,70.59,2,2
706,6.85,70.60,1,1
707,7.56,70.63,2,2
708,7.63,70.65,2,2
709,7.63,70.65,0,0
710,7.16,71.08,6,7
711,6.94,71.19,3,4
712,6.94,71.19,0,0
713,7.11,71.47,2,4
714,7.31,71.58,2,3
715,8.44,71.62,2,2
716,8.24,71.74,4,4
717,8.60,71.94,3,3
718,8.64,72.16,2,2
719,8.64,72.16,0,0
720,8.53,72.27,1,2
721,8.21,72.52,5,6
722,8.21,72.73,3,3
723,8.59,72.88,3,3
724,8.85,73.00,1,1
725,9.39,73.05,1,1
726,8.75,73.15,1,2
727,8.42,73.26,2,2
728,7.87,73.34,1,1
729,8.65,73.39,1,1
730,8.24,73.51,3,5
731,8.21,73.66,1,2
732,9.45,73.67,1,1
733,9.34,73.72,2,2
734,9.09,73.85,2,2
735,9.44,73.94,2,2
736,8.99,74.25,6,7
737,8.64,74.32,1,1
738,9.06,74.37,1,1
739,9.44,74.43,1,1
740,7.85,74.48,1,1
741,7.85,74.48,0,0
742,7.85,74.53,1,1
743,8.15,74.63,3,3
744,8.15,74.63,0,0
745,7.56,74.86,3,4
746,7.60,74.91,2,4
747,7.67,75.26,4,10
748,7.67,75.26,0,0
749,7.08,75.31,1,1
750,7.56,75.40,3,4
751,7.56,75.40,0,0
752,7.56,75.40,0,0
753,7.32,75.63,3,4
754,7.49,75.69,3,3
755,6.89,75.75,1,1
756,6.51,75.77,1,1
757,6.86,75.84,2,3
758,6.02,75.88,1,1
759,5.79,76.00,3,3
760,5.27,76.31,5,7
761,5.32,76.40,4,4
762,5.11,76.50,3,3
763,5.43,76.52,1,1
764,5.26,76.63,3,3
765,5.47,76.71,4,4
766,5.03,76.73,1,1
767,4.99,76.91,6,9
768,4.95,76.98,3,3
769,4.70,77.02,2,4
770,4.45,77.12,1,1
771,4.45,77.12,0,0
772,4.82,77.16,1,1
773,5.00,77.17,1,1
774,5.53,77.36,3,6
775,5.53,77.36,0,0
776,5.77,77.45,2,3
777,5.77,77.45,0,0
778,6.09,77.49,2,2
779,6.23,77.53,1,1
780,6.12,77.74,5,11
781,6.43,77.84,3,4
782,6.06,77.96,1,2
783,5.76,78.05,2,3
784,5.76,78.05,0,0
785,5.63,78.38,4,7
786,5.12,78.44,1,2
787,4.91,78.94,5,12
788,4.95,79.08,3,4
789,4.85,79.10,1,1
790,4.84,79.16,2,7
791,4.48,79.25,4,6
792,4.26,79.33,2,3
793,4.69,79.56,5,8
794,4.69,79.56,0,0
795,4.70,79.57,1,1
796,4.77,79.63,3,3
797,4.77,79.63,0,0
798,4.77,79.63,0,0
799,4.70,79.71,3,6
800,5.36,79.73,1,2
801,5.18,79.77,2,3
802,5.19,79.83,3,3
803,4.90,80.29,6,14
804,5.18,80.34,3,3
805,5.24,80.39,1,1
806,5.13,80.47,1,2
807,5.13,80.47,0,0
808,5.28,80.61,3,7
809,5.91,80.66,2,5
810,5.99,81.40,7,17
811,6.42,81.54,3,3
812,6.69,81.61,1,1
813,6.55,81.74,2,3
814,6.80,81.78,1,1
815,6.80,81.78,0,0
816,6.54,81.85,1,2
817,6.54,81.85,0,0
818,6.64,81.98,1,2
819,6.36,82.03,2,2
820,7.24,82.06,1,2
821,7.24,82.06,0,0
822,7.53,82.11,2,2
823,7.68,82.15,1,2
824,7.57,82.38,3,4
825,7.75,82.47,2,2
826,8.07,82.47,1,1
827,8.95,82.51,1,1
828,8.39,82.66,2,2
829,8.15,82.78,5,6
830,6.82,82.95,1,2
831,7.33,83.10,2,3
832,7.84,83.26,2,4
833,8.53,83.27,1,1
834,8.31,83.36,2,3
835,8.31,83.36,0,0
836,8.08,83.38,1,1
837,7.65,83.42,1,1
838,7.43,83.49,1,1
839,7.43,83.49,0,0
840,7.43,83.49,0,0
841,7.03,83.53,2,2
842,7.03,83.53,0,0
843,6.06,83.68,3,3
844,6.39,83.72,1,1
845,6.44,83.84,2,2
846,6.09,83.87,1,1
847,5.51,84.02,3,5
848,5.82,84.06,2,2
849,5.98,84.11,2,2
850,6.92,84.14,1,1
851,6.98,84.17,2,3
852,6.98,84.33,3,4
853,6.62,84.37,4,5
854,6.68,84.45,2,2
855,6.41,84.61,2,3
856,6.93,84.78,3,4
857,6.44,85.04,4,4
858,6.22,85.22,3,3
859,6.02,85.35,3,3
860,6.02,85.35,0,0
861,5.74,85.72,5,12
862,5.77,85.73,1,1
863,5.82,85.86,4,5
864,5.82,85.86,0,0
865,5.98,85.96,3,3
866,6.29,86.02,1,1
867,5.84,86.07,1,2
868,6.01,86.14,3,3
869,6.01,86.14,0,0
870,6.45,86.16,2,2
871,6.78,86.18,2,2
872,6.91,86.40,2,9
873,7.08,86.41,1,1
874,7.08,86.41,0,0
875,7.08,86.41,0,0
876,7.15,86.42,1,1
877,7.15,86.42,0,0
878,7.15,86.42,0,0
879,7.15,86.42,0,0
880,6.55,86.51,2,2
881,6.55,86.51,0,0
882,6.44,86.57,3,3
883,6.44,86.57,0,0
884,6.99,86.70,5,6
885,6.46,86.76,1,1
886,5.82,87.07,2,7
887,5.85,87.21,4,4
888,5.70,87.36,2,3
889,5.96,87.41,1,1
890,6.30,87.48,2,3
891,6.14,87.50,2,2
892,6.00,87.67,3,3
893,6.45,87.73,3,3
894,6.43,87.79,1,1
895,7.48,87.83,1,1
896,6.95,87.99,3,5
897,7.10,88.12,1,3
898,7.17,88.16,1,1
899,7.18,88.34,4,5
900,7.18,88.34,0,0
901,7.26,88.43,2,2
902,7.23,88.54,2,3
903,6.94,88.60,2,2
904,6.94,88.60,0,0
905,6.94,88.60,0,0
906,7.43,88.61,1,1
907,7.43,88.61,0,0
908,8.09,88.62,1,1
909,8.06,89.03,4,5
910,8.23,89.17,2,2
911,8.99,89.32,2,2
912,8.30,89.32,1,1
913,8.70,89.34,1,1
914,8.70,89.34,0,0
915,8.64,89.63,2,4
916,9.45,89.70,2,2
917,10.12,89.72,1,1
918,9.41,89.82,3,4
919,10.36,89.85,1,1
920,10.87,89.93,1,1
921,10.01,89.98,1,1
922,10.01,89.98,0,0
923,10.46,90.00,1,1
924,10.46,90.00,0,0
925,10.81,90.02,1,1
926,10.17,90.08,1,1
927,9.34,90.19,2,2
928,9.34,90.19,0,0
929,10.42,90.27,1,1
930,10.42,90.27,0,0
931,10.69,90.34,2,2
932,10.31,90.35,1,1
933,10.24,90.38,1,1
934,9.49,90.44,1,1
935,8.72,90.69,3,4
936,8.88,90.79,2,4
937,9.02,90.91,2,2
938,9.02,90.91,0,0
939,9.02,90.91,0,0
940,9.02,90.91,0,0
941,9.31,90.94,1,2
942,9.83,90.97,1,1
943,8.46,90.98,1,1
944,8.75,90.99,1,1
945,8.81,91.01,1,1
946,8.22,91.25,3,3
947,7.65,91.30,2,2
948,7.46,91.50,4,4
949,6.36,91.69,2,3
950,6.24,91.75,2,2
951,5.96,91.77,2,2
952,5.93,91.90,3,5
953,6.08,92.07,3,4
954,6.30,92.16,2,2
955,6.58,92.35,4,6
956,6.48,92.36,2,3
957,6.48,92.36,0,0
958,6.32,92.44,2,2
959,6.32,92.44,0,0
960,6.32,92.44,0,0
961,7.13,92.48,1,1
962,6.57,92.53,2,3
963,6.57,92.53,0,0
964,6.57,92.53,0,0
965,6.57,92.53,0,0
966,5.84,92.55,1,1
967,5.07,92.60,1,1
968,5.31,92.64,2,2
969,5.31,92.64,0,0
970,5.31,92.64,0,0
971,5.13,92.76,2,3
972,5.10,92.80,1,1
973,5.10,92.80,0,0
974,4.57,92.86,2,2
975,4.57,92.86,0,0
976,3.97,92.89,1,1
977,4.04,92.90,1,1
978,3.99,93.07,5,6
979,3.99,93.07,0,0
980,4.17,93.13,2,2
981,4.30,93.22,3,4
982,4.47,93.31,2,3
983,4.32,93.31,1,1
984,4.45,93.34,1,1
985,4.21,93.39,1,1
986,4.10,93.50,2,2
987,4.03,93.53,2,2
988,3.76,93.57,1,1
989,3.65,93.59,1,1
990,4.26,93.60,3,3
991,4.01,93.65,3,3
992,3.81,93.84,6,11
993,4.15,93.85,1,1
994,4.15,93.85,0,0
995,4.06,93.88,2,2
