Step,Price,ManagerIncome,NbOp,NbSh
99,4.88,16.02,0,0
100,4.88,16.07,1,1
101,4.88,16.07,0,0
102,5.23,16.18,4,4
103,5.65,16.26,2,2
104,5.60,16.51,5,7
105,5.66,16.77,3,4
106,5.69,16.82,1,2
107,5.77,17.22,3,6
108,5.88,17.50,5,6
109,5.83,17.55,2,2
110,5.77,17.62,1,1
111,5.73,17.82,2,3
112,6.63,17.86,1,3
113,7.07,17.93,2,2
114,7.31,17.93,1,1
115,7.34,18.02,1,1
116,7.31,18.12,2,2
117,8.06,18.15,1,1
118,7.54,18.18,1,1
119,7.54,18.18,0,0
120,7.39,18.20,2,4
121,7.39,18.20,0,0
122,7.78,18.30,2,2
123,8.36,18.38,3,3
124,8.36,18.38,0,0
125,8.36,18.38,0,0
126,8.85,18.49,2,2
127,9.88,18.50,1,1
128,11.36,18.52,1,1
129,11.36,18.52,0,0
130,11.36,18.52,0,0
131,12.55,18.55,2,2
132,12.94,18.60,1,1
133,12.94,18.60,0,0
134,13.31,18.68,1,1
135,14.75,18.88,1,1
136,14.75,18.88,0,0
137,14.75,18.88,0,0
138,14.75,18.88,0,0
139,14.75,18.88,0,0
140,14.10,18.96,1,1
141,13.20,19.13,2,2
142,13.20,19.13,0,0
143,13.69,19.21,1,1
144,14.52,19.21,1,1
145,14.73,19.24,1,1
146,15.92,19.28,1,1
147,15.92,19.28,0,0
148,15.92,19.28,0,0
149,16.77,19.34,1,1
150,16.77,19.34,0,0
151,16.77,19.34,0,0
152,16.77,19.34,0,0
153,16.14,19.35,1,1
154,16.14,19.35,0,0
155,16.14,19.35,0,0
156,16.14,19.35,0,0
157,16.14,19.35,0,0
158,16.14,19.35,0,0
159,17.21,19.48,1,1
160,16.94,19.56,1,1
161,17.69,19.65,1,1
162,16.74,19.78,2,2
163,16.78,19.80,1,1
164,17.29,19.89,1,1
165,17.29,19.89,0,0
166,17.29,19.89,0,0
167,16.32,19.92,1,1
168,16.32,19.92,0,0
169,16.41,20.13,1,1
170,16.41,20.13,0,0
171,16.67,20.28,1,1
172,16.59,20.33,1,1
173,17.92,20.37,1,1
174,17.92,20.37,0,0
175,17.92,20.37,0,0
176,19.33,20.58,1,1
177,20.45,20.65,1,1
178,20.45,20.65,0,0
179,20.45,20.65,0,0
180,19.06,20.69,1,1
181,21.77,20.87,1,1
182,21.77,20.87,0,0
183,21.99,20.97,1,1
184,21.99,20.97,0,0
185,21.99,20.97,0,0
186,21.99,20.97,0,0
187,21.99,20.97,0,0
188,20.25,21.05,1,1
189,20.25,21.05,0,0
190,21.38,21.16,1,1
191,21.38,21.16,0,0
192,21.38,21.16,0,0
193,21.38,21.16,0,0
194,20.01,21.34,1,1
195,20.01,21.34,0,0
196,20.01,21.34,0,0
197,20.01,21.34,0,0
198,20.01,21.34,0,0
199,20.01,21.34,0,0
200,20.01,21.34,0,0
201,20.01,21.34,0,0
202,20.46,21.50,1,1
203,20.46,21.50,0,0
204,19.62,21.72,1,1
205,19.62,21.72,0,0
206,19.62,21.72,0,0
207,19.62,21.72,0,0
208,19.62,21.72,0,0
209,19.62,21.72,0,0
210,16.83,21.94,1,1
211,16.41,22.13,2,2
212,16.41,22.13,0,0
213,18.53,22.14,1,1
214,17.57,22.37,1,1
215,17.57,22.37,0,0
216,17.57,22.37,0,0
217,17.57,22.37,0,0
218,17.57,22.37,0,0
219,17.57,22.37,0,0
220,17.57,22.37,0,0
221,17.57,22.37,0,0
222,19.09,22.39,1,1
223,19.09,22.39,0,0
224,18.88,22.53,1,1
225,18.88,22.53,0,0
226,18.88,22.53,0,0
227,18.88,22.53,0,0
228,18.88,22.53,0,0
229,19.96,22.74,2,2
230,19.12,22.85,3,3
231,19.12,22.85,0,0
232,19.11,22.89,1,1
233,19.11,22.89,0,0
234,19.11,22.89,0,0
235,19.11,22.89,0,0
236,18.17,22.99,1,1
237,18.17,22.99,0,0
238,18.17,22.99,0,0
239,18.17,22.99,0,0
240,17.77,23.01,1,1
241,17.77,23.01,0,0
242,19.19,23.14,1,1
243,20.38,23.46,1,1
244,20.38,23.46,0,0
245,21.37,23.68,1,1
246,22.43,23.72,1,1
247,22.43,23.72,0,0
248,22.43,23.72,0,0
249,21.45,23.88,2,2
250,21.45,23.88,0,0
251,21.45,23.88,0,0
252,21.45,23.88,0,0
253,21.71,23.92,1,1
254,21.71,23.92,0,0
255,21.71,23.92,0,0
256,21.71,23.92,0,0
257,21.64,23.93,1,1
258,21.64,23.93,0,0
259,22.25,24.09,1,1
260,24.18,24.11,1,1
261,24.18,24.11,0,0
262,24.18,24.11,0,0
263,24.18,24.11,0,0
264,24.18,24.11,0,0
265,24.18,24.11,0,0
266,24.18,24.11,0,0
267,24.18,24.11,0,0
268,24.96,24.15,2,2
269,24.96,24.15,0,0
270,24.96,24.15,0,0
271,24.96,24.15,0,0
272,24.96,24.15,0,0
273,24.96,24.15,0,0
274,24.96,24.15,0,0
275,27.31,24.20,1,1
276,27.31,24.20,0,0
277,27.31,24.20,0,0
278,28.43,24.42,1,1
279,28.43,24.42,0,0
280,28.43,24.42,0,0
281,28.43,24.42,0,0
282,28.43,24.42,0,0
283,28.43,24.42,0,0
284,28.43,24.42,0,0
285,28.43,24.42,0,0
286,28.43,24.42,0,0
287,28.43,24.42,0,0
288,28.43,24.42,0,0
289,28.43,24.42,0,0
290,28.43,24.42,0,0
291,28.43,24.42,0,0
292,28.43,24.42,0,0
293,28.43,24.42,0,0
294,28.43,24.42,0,0
295,27.27,24.43,1,1
296,27.27,24.43,0,0
297,27.27,24.43,0,0
298,27.27,24.43,0,0
299,27.27,24.43,0,0
300,27.27,24.43,0,0
301,27.27,24.43,0,0
302,27.27,24.43,0,0
303,27.27,24.43,0,0
304,27.27,24.43,0,0
305,27.04,24.58,1,1
306,27.04,24.58,0,0
307,27.04,24.58,0,0
308,27.04,24.58,0,0
309,27.04,24.58,0,0
310,27.04,24.58,0,0
311,27.04,24.58,0,0
312,27.04,24.58,0,0
313,27.04,24.58,0,0
314,27.04,24.58,0,0
315,27.04,24.58,0,0
316,27.04,24.58,0,0
317,27.04,24.58,0,0
318,27.04,24.58,0,0
319,27.04,24.58,0,0
320,27.04,24.58,0,0
321,27.04,24.58,0,0
322,27.04,24.58,0,0
323,27.04,24.58,0,0
324,27.04,24.58,0,0
325,27.04,24.58,0,0
326,27.04,24.58,0,0
327,26.04,24.62,1,1
328,23.96,24.83,1,1
329,23.96,24.83,0,0
330,23.96,24.83,0,0
331,23.96,24.83,0,0
332,23.96,24.83,0,0
333,23.96,24.83,0,0
334,23.96,24.83,0,0
335,23.96,24.83,0,0
336,23.96,24.83,0,0
337,24.41,24.88,1,1
338,24.41,24.88,0,0
339,24.41,24.88,0,0
340,24.41,24.88,0,0
341,24.41,24.88,0,0
342,24.41,24.88,0,0
343,24.41,24.88,0,0
344,24.41,24.88,0,0
345,24.41,24.88,0,0
346,24.41,24.88,0,0
347,24.41,24.88,0,0
348,24.41,24.88,0,0
349,24.41,24.88,0,0
350,26.62,25.05,1,1
351,26.62,25.05,0,0
352,26.62,25.05,0,0
353,26.62,25.05,0,0
354,26.62,25.05,0,0
355,28.44,25.08,1,1
356,28.44,25.08,0,0
357,28.44,25.08,0,0
358,28.44,25.08,0,0
359,26.63,25.28,1,1
360,27.04,25.36,1,1
361,27.07,25.55,1,1
362,27.07,25.55,0,0
363,27.07,25.55,0,0
364,27.07,25.55,0,0
365,27.07,25.55,0,0
366,27.07,25.55,0,0
367,27.07,25.55,0,0
368,26.42,25.62,1,1
369,26.34,25.90,1,1
370,26.34,25.90,0,0
371,26.34,25.90,0,0
372,26.34,25.90,0,0
373,27.32,26.01,1,1
374,27.32,26.01,0,0
375,27.32,26.01,0,0
376,27.32,26.01,0,0
377,27.32,26.01,0,0
378,27.32,26.01,0,0
379,27.32,26.01,0,0
380,27.32,26.01,0,0
381,27.32,26.01,0,0
382,27.32,26.01,0,0
383,27.32,26.01,0,0
384,27.32,26.01,0,0
385,27.32,26.01,0,0
386,27.32,26.01,0,0
387,27.32,26.01,0,0
388,27.32,26.01,0,0
389,27.32,26.01,0,0
390,27.32,26.01,0,0
391,27.32,26.01,0,0
392,27.32,26.01,0,0
393,27.32,26.01,0,0
394,27.32,26.01,0,0
395,27.32,26.01,0,0
396,27.32,26.01,0,0
397,27.32,26.01,0,0
398,27.32,26.01,0,0
399,27.32,26.01,0,0
400,27.32,26.01,0,0
401,27.32,26.01,0,0
402,27.32,26.01,0,0
403,27.32,26.01,0,0
404,27.32,26.01,0,0
405,27.32,26.01,0,0
406,27.32,26.01,0,0
407,27.32,26.01,0,0
408,27.32,26.01,0,0
409,27.32,26.01,0,0
410,27.32,26.01,0,0
411,27.32,26.01,0,0
412,27.32,26.01,0,0
413,27.32,26.01,0,0
414,27.32,26.01,0,0
415,27.32,26.01,0,0
416,27.32,26.01,0,0
417,27.32,26.01,0,0
418,28.05,26.10,1,1
419,30.76,26.30,1,1
420,30.76,26.30,0,0
421,30.76,26.30,0,0
422,30.17,26.52,1,1
423,30.17,26.52,0,0
424,30.17,26.52,0,0
425,30.17,26.52,0,0
426,30.17,26.52,0,0
427,30.17,26.52,0,0
428,30.17,26.52,0,0
429,30.17,26.52,0,0
430,30.17,26.52,0,0
431,30.17,26.52,0,0
432,30.17,26.52,0,0
433,30.17,26.52,0,0
434,30.17,26.52,0,0
435,30.17,26.52,0,0
436,30.17,26.52,0,0
437,27.68,26.68,1,1
438,27.68,26.68,0,0
439,27.68,26.68,0,0
440,27.68,26.68,0,0
441,27.68,26.68,0,0
442,27.68,26.68,0,0
443,27.68,26.68,0,0
444,27.68,26.68,0,0
445,26.25,26.84,1,1
446,26.25,26.84,0,0
447,26.25,26.84,0,0
448,26.25,26.84,0,0
449,26.25,26.84,0,0
450,26.25,26.84,0,0
451,28.34,27.14,2,2
452,28.34,27.14,0,0
453,28.34,27.14,0,0
454,28.34,27.14,0,0
455,28.34,27.14,0,0
456,28.34,27.14,0,0
457,28.34,27.14,0,0
458,28.34,27.14,0,0
459,28.34,27.14,0,0
460,28.34,27.14,0,0
461,28.34,27.14,0,0
462,28.34,27.14,0,0
463,28.34,27.14,0,0
464,28.34,27.14,0,0
465,28.34,27.14,0,0
466,28.34,27.14,0,0
467,25.87,27.23,1,1
468,27.92,27.23,1,1
469,27.92,27.23,0,0
470,27.92,27.23,0,0
471,27.92,27.23,0,0
472,27.92,27.23,0,0
473,27.92,27.23,0,0
474,27.92,27.23,0,0
475,27.92,27.23,0,0
476,27.92,27.23,0,0
477,27.92,27.23,0,0
478,27.92,27.23,0,0
479,27.92,27.23,0,0
480,27.92,27.23,0,0
481,27.92,27.23,0,0
482,27.92,27.23,0,0
483,27.92,27.23,0,0
484,23.86,27.25,1,1
485,23.86,27.25,0,0
486,23.86,27.25,0,0
487,22.81,27.31,1,1
488,22.81,27.31,0,0
489,22.81,27.31,0,0
490,22.81,27.31,0,0
491,22.81,27.31,0,0
492,22.81,27.31,0,0
493,22.08,27.48,1,1
494,22.08,27.48,0,0
495,21.15,27.50,1,1
496,21.15,27.50,0,0
497,21.15,27.50,0,0
498,19.78,27.67,1,1
499,19.78,27.67,0,0
500,19.78,27.67,0,0
501,19.78,27.67,0,0
502,19.78,27.67,0,0
503,19.78,27.67,0,0
504,19.78,27.67,0,0
505,19.78,27.67,0,0
506,19.78,27.67,0,0
507,19.30,27.75,1,1
508,19.30,27.75,0,0
509,19.30,27.75,0,0
510,17.87,27.77,1,1
511,17.87,27.77,0,0
512,17.87,27.77,0,0
513,17.87,27.77,0,0
514,17.87,27.77,0,0
515,17.87,27.77,0,0
516,17.87,27.77,0,0
517,20.44,27.90,1,2
518,20.44,27.90,0,0
519,20.44,27.90,0,0
520,20.29,27.99,1,1
521,19.86,28.02,1,1
522,19.86,28.02,0,0
523,17.73,28.41,1,2
524,17.73,28.41,0,0
525,17.01,28.49,1,1
526,17.30,28.61,1,1
527,19.36,29.08,2,2
528,19.36,29.08,0,0
529,19.36,29.08,0,0
530,18.28,29.17,1,1
531,18.28,29.17,0,0
532,18.28,29.17,0,0
533,16.19,29.23,1,1
534,16.26,29.31,1,1
535,16.87,29.34,1,1
536,15.98,29.37,1,1
537,16.86,29.40,2,2
538,16.86,29.40,0,0
539,16.86,29.40,0,0
540,14.74,29.54,2,3
541,15.64,29.74,2,2
542,16.57,29.76,1,1
543,15.24,29.87,1,1
544,15.24,29.87,0,0
545,16.28,29.89,1,1
546,15.81,29.97,1,1
547,15.81,29.97,0,0
548,15.81,29.97,0,0
549,16.01,30.01,1,1
550,16.01,30.01,0,0
551,16.62,30.08,1,1
552,16.62,30.08,0,0
553,16.85,30.12,1,1
554,16.92,30.29,1,1
555,16.64,30.31,1,1
556,16.64,30.31,0,0
557,16.17,30.44,1,1
558,15.30,30.61,1,1
559,15.30,30.61,0,0
560,15.33,30.73,1,1
561,14.11,30.76,1,1
562,14.11,30.76,0,0
563,14.11,30.76,0,0
564,15.52,30.88,1,1
565,13.84,30.90,1,1
566,12.88,30.96,1,1
567,12.88,30.96,0,0
568,13.58,31.00,1,1
569,11.73,31.11,1,1
570,11.93,31.28,1,1
571,11.93,31.28,0,0
572,11.93,31.28,0,0
573,12.01,31.36,2,2
574,11.09,31.42,1,2
575,11.09,31.42,0,0
576,10.18,31.55,1,1
577,10.10,31.55,1,2
578,10.10,31.55,0,0
579,10.10,31.55,0,0
580,10.65,31.73,2,3
581,10.62,31.79,2,2
582,10.62,31.79,0,0
583,10.62,31.79,0,0
584,10.10,31.84,1,1
585,10.10,31.84,0,0
586,10.10,31.84,0,0
587,10.21,31.89,1,1
588,10.21,31.89,0,0
589,10.21,31.89,0,0
590,11.07,32.00,1,2
591,11.13,32.45,4,4
592,11.13,32.45,0,0
593,12.88,32.47,1,1
594,12.88,32.47,0,0
595,12.65,32.52,2,2
596,12.65,32.52,0,0
597,12.65,32.52,0,0
598,13.18,32.61,1,1
599,13.18,32.61,0,0
600,13.18,32.61,0,0
601,13.18,32.61,0,0
602,13.18,32.61,0,0
603,13.76,32.70,1,1
604,13.76,32.70,0,0
605,13.76,32.70,0,0
606,13.76,32.70,0,0
607,13.76,32.70,0,0
608,13.76,32.70,0,0
609,13.76,32.70,0,0
610,13.76,32.70,0,0
611,13.57,32.85,2,2
612,14.74,33.01,2,2
613,14.74,33.01,0,0
614,14.74,33.01,0,0
615,16.03,33.01,1,1
616,16.03,33.16,1,1
617,16.03,33.16,0,0
618,16.03,33.16,0,0
619,16.63,33.23,1,1
620,16.63,33.23,0,0
621,14.73,33.39,1,1
622,14.73,33.39,0,0
623,15.04,33.40,1,1
624,15.04,33.40,0,0
625,15.04,33.40,0,0
626,15.04,33.40,0,0
627,12.03,33.47,1,1
628,11.39,33.64,1,1
629,11.39,33.64,0,0
630,11.39,33.64,0,0
631,11.39,33.64,0,0
632,11.39,33.64,0,0
633,11.39,33.64,0,0
634,11.39,33.64,0,0
635,12.66,33.70,2,2
636,12.66,33.70,0,0
637,12.68,33.78,1,2
638,12.68,33.78,0,0
639,12.54,33.83,1,1
640,12.35,33.94,1,1
641,12.35,33.94,0,0
642,12.57,33.99,1,1
643,11.47,34.18,2,2
644,11.47,34.18,0,0
645,11.45,34.19,1,1
646,11.45,34.19,0,0
647,10.74,34.27,1,1
648,10.74,34.27,0,0
649,10.97,34.33,2,2
650,11.30,34.33,1,1
651,12.52,34.40,1,1
652,13.22,34.47,1,1
653,14.32,34.49,1,1
654,14.32,34.49,0,0
655,14.32,34.49,0,0
656,14.90,34.51,1,1
657,14.90,34.51,0,0
658,14.90,34.51,0,0
659,14.90,34.51,0,0
660,14.90,34.51,0,0
661,14.90,34.51,0,0
662,13.99,34.63,1,1
663,13.99,34.63,0,0
664,13.99,34.63,0,0
665,12.96,34.97,1,2
666,12.82,35.11,1,1
667,12.79,35.18,1,1
668,12.79,35.18,0,0
669,12.79,35.18,0,0
670,12.79,35.18,0,0
671,12.79,35.18,0,0
672,12.79,35.18,0,0
673,14.12,35.29,1,1
674,14.12,35.29,0,0
675,11.23,35.32,1,1
676,12.87,35.35,1,1
677,12.87,35.35,0,0
678,12.88,35.36,2,2
679,13.00,35.36,1,1
680,12.50,35.40,2,2
681,11.38,35.44,1,1
682,11.81,35.44,3,3
683,11.81,35.44,0,0
684,11.81,35.44,0,0
685,11.82,35.59,2,2
686,11.82,35.59,0,0
687,11.82,35.59,0,0
688,11.82,35.59,0,0
689,11.82,35.59,0,0
690,11.82,35.59,0,0
691,11.82,35.59,0,0
692,12.85,35.59,1,1
693,12.85,35.59,0,0
694,12.85,35.59,0,0
695,13.54,35.64,1,1
696,13.54,35.64,0,0
697,13.54,35.64,0,0
698,13.54,35.64,0,0
699,13.60,35.70,1,1
700,13.60,35.70,0,0
701,13.60,35.70,0,0
702,13.40,35.71,1,1
703,13.40,35.71,0,0
704,13.40,35.71,0,0
705,13.40,35.71,0,0
706,13.40,35.71,0,0
707,13.40,35.71,0,0
708,13.40,35.71,0,0
709,13.40,35.71,0,0
710,13.40,35.71,0,0
711,13.47,35.76,1,1
712,13.47,35.76,0,0
713,13.47,35.76,0,0
714,13.47,35.76,0,0
715,13.47,35.76,0,0
716,13.47,35.76,0,0
717,13.47,35.76,0,0
718,13.47,35.76,0,0
719,13.47,35.76,0,0
720,13.47,35.76,0,0
721,13.47,35.76,0,0
722,13.47,35.76,0,0
723,13.26,35.81,1,1
724,13.26,35.81,0,0
725,13.26,35.81,0,0
726,12.41,36.03,2,2
727,12.48,36.09,1,1
728,12.48,36.09,0,0
729,14.14,36.15,1,1
730,14.14,36.15,0,0
731,14.14,36.15,0,0
732,14.89,36.19,1,1
733,14.89,36.19,0,0
734,14.89,36.19,0,0
735,15.80,36.33,1,1
736,15.80,36.33,0,0
737,15.80,36.33,0,0
738,17.33,36.44,1,1
739,17.33,36.44,0,0
740,18.71,36.52,1,1
741,18.71,36.52,0,0
742,18.71,36.52,0,0
743,18.71,36.52,0,0
744,17.28,36.58,1,1
745,17.38,36.60,1,1
746,17.38,36.60,0,0
747,17.38,36.60,0,0
748,19.16,36.68,1,1
749,19.16,36.68,0,0
750,19.16,36.68,0,0
751,19.79,36.71,1,1
752,20.52,36.76,1,1
753,20.52,36.76,0,0
754,19.32,36.82,1,1
755,19.85,36.89,1,1
756,19.85,36.89,0,0
757,18.54,37.07,1,1
758,18.96,37.25,2,2
759,17.02,37.45,1,1
760,17.02,37.45,0,0
761,16.99,37.49,1,1
762,16.99,37.49,0,0
763,16.99,37.49,0,0
764,16.99,37.49,0,0
765,15.81,37.52,1,1
766,15.81,37.52,0,0
767,15.81,37.52,0,0
768,18.14,37.56,1,1
769,18.14,37.56,0,0
770,18.14,37.56,0,0
771,21.63,37.58,1,1
772,21.63,37.58,0,0
773,21.63,37.58,0,0
774,21.63,37.58,0,0
775,21.63,37.58,0,0
776,21.63,37.58,0,0
777,21.63,37.58,0,0
778,21.63,37.58,0,0
779,21.63,37.58,0,0
780,21.63,37.58,0,0
781,21.63,37.58,0,0
782,21.63,37.58,0,0
783,20.77,37.82,1,1
784,20.77,37.82,0,0
785,20.77,37.82,0,0
786,20.77,37.82,0,0
787,20.77,37.82,0,0
788,20.77,37.82,0,0
789,20.77,37.82,0,0
790,23.20,37.93,1,1
791,23.20,37.93,0,0
792,23.20,37.93,0,0
793,21.41,38.41,2,2
794,21.33,38.50,1,1
795,21.33,38.50,0,0
796,21.33,38.50,0,0
797,21.09,38.60,1,1
798,21.09,38.60,0,0
799,21.09,38.60,0,0
800,19.79,38.69,1,2
801,19.79,38.69,0,0
802,19.79,38.69,0,0
803,19.79,38.69,0,0
804,19.79,38.69,0,0
805,19.79,38.69,0,0
806,19.79,38.69,0,0
807,19.79,38.69,0,0
808,19.79,38.69,0,0
809,19.94,38.73,1,1
810,19.94,38.73,0,0
811,19.94,38.73,0,0
812,19.94,38.73,0,0
813,18.70,38.88,2,2
814,18.70,38.88,0,0
815,18.70,38.88,0,0
816,18.70,38.88,0,0
817,18.70,38.88,0,0
818,18.70,38.88,0,0
819,19.23,38.89,1,1
820,19.23,38.89,0,0
821,19.23,38.89,0,0
822,19.23,38.89,0,0
823,19.23,38.89,0,0
824,19.27,39.09,1,1
825,19.27,39.09,0,0
826,19.27,39.09,0,0
827,19.27,39.09,0,0
828,19.27,39.09,0,0
829,18.44,39.13,1,1
830,18.44,39.13,0,0
831,18.36,39.26,1,1
832,18.36,39.26,0,0
833,17.84,39.31,1,1
834,17.84,39.31,0,0
835,19.02,39.41,1,1
836,19.02,39.41,0,0
837,19.02,39.41,0,0
838,19.02,39.41,0,0
839,19.02,39.41,0,0
840,19.02,39.41,0,0
841,19.02,39.41,0,0
842,19.02,39.41,0,0
843,19.02,39.41,0,0
844,17.76,39.43,1,1
845,17.76,39.43,0,0
846,17.76,39.43,0,0
847,17.76,39.43,0,0
848,17.76,39.43,0,0
849,17.76,39.43,0,0
850,17.76,39.43,0,0
851,17.76,39.43,0,0
852,17.76,39.43,0,0
853,17.76,39.43,0,0
854,17.76,39.43,0,0
855,17.76,39.43,0,0
856,17.76,39.43,0,0
857,16.32,39.45,1,1
858,18.02,39.54,1,1
859,18.02,39.54,0,0
860,18.02,39.54,0,0
861,18.02,39.54,0,0
862,18.02,39.54,0,0
863,18.02,39.54,0,0
864,18.80,39.65,1,1
865,18.80,39.65,0,0
866,18.80,39.65,0,0
867,18.80,39.65,0,0
868,20.20,39.72,1,1
869,22.12,39.79,1,1
870,22.12,39.79,0,0
871,22.12,39.79,0,0
872,22.12,39.79,0,0
873,22.12,39.79,0,0
874,22.12,39.79,0,0
875,22.12,39.79,0,0
876,22.12,39.79,0,0
877,22.12,39.79,0,0
878,21.99,39.85,1,1
879,21.99,39.85,0,0
880,20.76,39.90,1,1
881,20.76,39.90,0,0
882,20.76,39.90,0,0
883,21.13,39.98,1,1
884,21.13,39.98,0,0
885,20.72,40.01,1,1
886,20.72,40.01,0,0
887,20.72,40.01,0,0
888,20.72,40.01,0,0
889,20.72,40.01,0,0
890,20.72,40.01,0,0
891,20.72,40.01,0,0
892,21.23,40.15,1,1
893,21.23,40.15,0,0
894,21.23,40.15,0,0
895,21.23,40.15,0,0
896,21.23,40.15,0,0
897,22.32,40.21,1,1
898,22.32,40.21,0,0
899,22.32,40.21,0,0
900,22.32,40.21,0,0
901,21.64,40.34,1,1
902,21.64,40.34,0,0
903,20.40,40.35,1,1
904,20.40,40.35,0,0
905,20.40,40.35,0,0
906,20.40,40.35,0,0
907,20.02,40.44,1,1
908,20.02,40.44,0,0
909,20.02,40.44,0,0
910,18.13,40.67,1,1
911,18.29,40.72,1,1
912,18.29,40.72,0,0
913,18.29,40.72,0,0
914,18.41,41.25,3,3
915,18.41,41.25,0,0
916,20.02,41.34,1,1
917,20.02,41.34,0,0
918,20.02,41.34,0,0
919,20.02,41.34,0,0
920,20.02,41.34,0,0
921,20.02,41.34,0,0
922,19.98,41.43,1,1
923,19.98,41.43,0,0
924,19.98,41.43,0,0
925,19.98,41.43,0,0
926,19.98,41.43,0,0
927,18.92,41.62,1,1
928,18.92,41.62,0,0
929,18.92,41.62,0,0
930,18.86,41.70,1,1
931,18.86,41.70,0,0
932,18.86,41.70,0,0
933,19.10,41.89,2,2
934,19.10,41.89,0,0
935,19.10,41.89,0,0
936,20.55,41.93,1,1
937,20.55,41.93,0,0
938,20.55,41.93,0,0
939,20.55,41.93,0,0
940,20.55,41.93,0,0
941,20.55,41.93,0,0
942,20.55,41.93,0,0
943,20.55,41.93,0,0
944,20.55,41.93,0,0
945,18.60,41.99,1,1
946,18.60,41.99,0,0
947,18.60,41.99,0,0
948,18.60,41.99,0,0
949,18.60,41.99,0,0
950,18.60,41.99,0,0
951,18.60,41.99,0,0
952,18.60,41.99,0,0
953,18.60,41.99,0,0
954,18.60,41.99,0,0
955,18.60,41.99,0,0
956,18.60,41.99,0,0
957,18.60,41.99,0,0
958,16.96,42.07,2,3
959,14.46,42.09,1,1
960,13.78,42.14,1,1
961,14.67,42.21,1,1
962,15.33,42.28,1,2
963,15.33,42.28,0,0
964,15.33,42.28,0,0
965,15.33,42.28,0,0
966,15.33,42.28,0,0
967,15.12,42.39,1,1
968,14.61,42.55,1,1
969,14.61,42.55,0,0
970,14.61,42.55,0,0
971,14.61,42.55,0,0
972,14.61,42.55,0,0
973,14.61,42.55,0,0
974,14.61,42.55,0,0
975,15.39,42.59,1,1
976,14.96,42.64,1,1
977,14.96,42.64,0,0
978,15.03,42.67,1,1
979,13.96,42.73,1,2
980,13.63,42.83,1,1
981,15.19,42.83,1,1
982,14.37,42.96,1,1
983,14.78,43.10,1,1
984,15.39,43.16,1,1
985,15.39,43.16,0,0
986,15.39,43.16,0,0
987,15.59,43.16,1,1
988,15.59,43.16,0,0
989,15.59,43.16,0,0
990,15.59,43.16,0,0
991,16.78,43.33,2,2
992,16.44,43.36,1,1
993,16.44,43.36,0,0
994,16.44,43.36,0,0
995,16.44,43.36,0,0
